# file...... output/inverter.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,inv_11_batt:phaseA_V_Out, inv_11_batt:phaseA_I_Out, inv_11_sol:VA_In
2019-04-21 22:19:00 GMT,+238.319-28.5566d,+0+0i,+0+0j
2019-04-21 22:20:00 GMT,+237.895-28.4797d,+0+0i,+0+0j
2019-04-21 22:21:00 GMT,+237.895-28.4797d,+0+0i,+0+0j
2019-04-21 22:22:00 GMT,+237.895-28.4797d,+0+0i,+0+0j
2019-04-21 22:23:00 GMT,+237.895-28.4797d,+0+0i,+0+0j
2019-04-21 22:24:00 GMT,+237.895-28.4797d,+0+0i,+0+0j
2019-04-21 22:25:00 GMT,+237.278-28.374d,+0+0i,+0+0j
2019-04-21 22:26:00 GMT,+237.278-28.374d,+0+0i,+0+0j
2019-04-21 22:27:00 GMT,+237.278-28.374d,+0+0i,+0+0j
2019-04-21 22:28:00 GMT,+237.278-28.374d,+0+0i,+0+0j
2019-04-21 22:29:00 GMT,+237.278-28.374d,+0+0i,+0+0j
2019-04-21 22:30:00 GMT,+236.197-28.294d,+0+0i,+0+0j
2019-04-21 22:31:00 GMT,+236.197-28.294d,+0+0i,+0+0j
2019-04-21 22:32:00 GMT,+236.197-28.294d,+0+0i,+0+0j
2019-04-21 22:33:00 GMT,+236.197-28.294d,+0+0i,+0+0j
2019-04-21 22:34:00 GMT,+236.197-28.294d,+0+0i,+0+0j
2019-04-21 22:35:00 GMT,+234.165-28.2951d,+0+0i,+0+0j
2019-04-21 22:36:00 GMT,+234.165-28.2951d,+0+0i,+0+0j
2019-04-21 22:37:00 GMT,+234.165-28.2951d,+0+0i,+0+0j
2019-04-21 22:38:00 GMT,+234.165-28.2951d,+0+0i,+0+0j
2019-04-21 22:39:00 GMT,+234.165-28.2951d,+0+0i,+0+0j
2019-04-21 22:40:00 GMT,+231.878-28.2894d,+0+0i,+0+0j
2019-04-21 22:41:00 GMT,+231.878-28.2894d,+0+0i,+0+0j
2019-04-21 22:42:00 GMT,+231.878-28.2894d,+0+0i,+0+0j
2019-04-21 22:43:00 GMT,+231.878-28.2894d,+0+0i,+0+0j
2019-04-21 22:44:00 GMT,+231.878-28.2894d,+0+0i,+0+0j
2019-04-21 22:45:00 GMT,+229.71-28.2762d,+0+0i,+0+0j
2019-04-21 22:46:00 GMT,+229.71-28.2762d,+0+0i,+0+0j
2019-04-21 22:47:00 GMT,+229.71-28.2762d,+0+0i,+0+0j
2019-04-21 22:48:00 GMT,+229.71-28.2762d,+0+0i,+0+0j
2019-04-21 22:49:00 GMT,+229.71-28.2762d,+0+0i,+0+0j
2019-04-21 22:50:00 GMT,+228.901-28.3055d,+0+0i,+0+0j
2019-04-21 22:51:00 GMT,+228.901-28.3055d,+0+0i,+0+0j
2019-04-21 22:52:00 GMT,+228.901-28.3055d,+0+0i,+0+0j
2019-04-21 22:53:00 GMT,+228.901-28.3055d,+0+0i,+0+0j
2019-04-21 22:54:00 GMT,+228.901-28.3055d,+0+0i,+0+0j
2019-04-21 22:55:00 GMT,+228.797-28.3147d,+0+0i,+0+0j
2019-04-21 22:56:00 GMT,+228.797-28.3147d,+0+0i,+0+0j
2019-04-21 22:57:00 GMT,+228.797-28.3147d,+0+0i,+0+0j
2019-04-21 22:58:00 GMT,+228.797-28.3147d,+0+0i,+0+0j
2019-04-21 22:59:00 GMT,+228.797-28.3147d,+0+0i,+0+0j
2019-04-21 23:00:00 GMT,+229.663-28.3116d,+0+0i,+0+0j
2019-04-21 23:01:00 GMT,+229.663-28.3116d,+0+0i,+0+0j
2019-04-21 23:02:00 GMT,+229.663-28.3116d,+0+0i,+0+0j
2019-04-21 23:03:00 GMT,+229.663-28.3116d,+0+0i,+0+0j
2019-04-21 23:04:00 GMT,+229.663-28.3116d,+0+0i,+0+0j
2019-04-21 23:05:00 GMT,+229.588-28.3116d,+0+0i,+0+0j
2019-04-21 23:06:00 GMT,+229.588-28.3116d,+0+0i,+0+0j
2019-04-21 23:07:00 GMT,+229.588-28.3116d,+0+0i,+0+0j
2019-04-21 23:08:00 GMT,+229.588-28.3116d,+0+0i,+0+0j
2019-04-21 23:09:00 GMT,+229.588-28.3116d,+0+0i,+0+0j
2019-04-21 23:10:00 GMT,+229.596-28.3238d,+0+0i,+0+0j
2019-04-21 23:11:00 GMT,+229.596-28.3238d,+0+0i,+0+0j
2019-04-21 23:12:00 GMT,+229.596-28.3238d,+0+0i,+0+0j
2019-04-21 23:13:00 GMT,+229.596-28.3238d,+0+0i,+0+0j
2019-04-21 23:14:00 GMT,+229.596-28.3238d,+0+0i,+0+0j
2019-04-21 23:15:00 GMT,+229.46-28.3107d,+0+0i,+0+0j
2019-04-21 23:16:00 GMT,+229.46-28.3107d,+0+0i,+0+0j
2019-04-21 23:17:00 GMT,+229.46-28.3107d,+0+0i,+0+0j
2019-04-21 23:18:00 GMT,+229.46-28.3107d,+0+0i,+0+0j
2019-04-21 23:19:00 GMT,+229.46-28.3107d,+0+0i,+0+0j
2019-04-21 23:20:00 GMT,+229.222-28.2461d,+0+0i,+0+0j
2019-04-21 23:21:00 GMT,+229.222-28.2461d,+0+0i,+0+0j
2019-04-21 23:22:00 GMT,+229.222-28.2461d,+0+0i,+0+0j
2019-04-21 23:23:00 GMT,+229.222-28.2461d,+0+0i,+0+0j
2019-04-21 23:24:00 GMT,+229.222-28.2461d,+0+0i,+1.03114+0j
2019-04-21 23:25:00 GMT,+229.36-28.1708d,+0+0i,+4.71905+0j
2019-04-21 23:26:00 GMT,+229.371-28.1698d,+0+0i,+4.45692+0j
2019-04-21 23:27:00 GMT,+229.371-28.1698d,+0+0i,+5.77847+0j
2019-04-21 23:28:00 GMT,+229.375-28.1695d,+0+0i,+3.08154+0j
2019-04-21 23:29:00 GMT,+229.359-28.1709d,+0+0i,+0.69598+0j
2019-04-21 23:30:00 GMT,+229.845-28.0955d,+0+0i,+0.176443+0j
2019-04-21 23:31:00 GMT,+229.845-28.0955d,+0+0i,+0.0273048+0j
2019-04-21 23:32:00 GMT,+229.845-28.0955d,+0+0i,+0+0j
2019-04-21 23:33:00 GMT,+229.845-28.0955d,+0+0i,+0+0j
2019-04-21 23:34:00 GMT,+229.845-28.0955d,+0+0i,+0+0j
2019-04-21 23:35:00 GMT,+230.514-28.0322d,+0+0i,+0+0j
2019-04-21 23:36:00 GMT,+230.514-28.0322d,+0+0i,+0.0928218+0j
2019-04-21 23:37:00 GMT,+230.514-28.0322d,+0+0i,+0+0j
2019-04-21 23:38:00 GMT,+230.514-28.0322d,+0+0i,+0.0799992+0j
2019-04-21 23:39:00 GMT,+230.514-28.0322d,+0+0i,+0+0j
2019-04-21 23:40:00 GMT,+231.055-28.016d,+0+0i,+0+0j
2019-04-21 23:41:00 GMT,+231.055-28.016d,+0+0i,+0+0j
2019-04-21 23:42:00 GMT,+231.055-28.016d,+0+0i,+0+0j
2019-04-21 23:43:00 GMT,+231.055-28.016d,+0+0i,+0+0j
2019-04-21 23:44:00 GMT,+231.055-28.016d,+0+0i,+0+0j
2019-04-21 23:45:00 GMT,+231.713-28.0233d,+0+0i,+0.00518272+0j
2019-04-21 23:46:00 GMT,+231.713-28.0233d,+0+0i,+0+0j
2019-04-21 23:47:00 GMT,+231.713-28.0233d,+0+0i,+0+0j
2019-04-21 23:48:00 GMT,+231.713-28.0233d,+0+0i,+0+0j
2019-04-21 23:49:00 GMT,+231.713-28.0233d,+0+0i,+0+0j
2019-04-21 23:50:00 GMT,+231.487-28.1457d,+0+0i,+0.018684+0j
2019-04-21 23:51:00 GMT,+231.487-28.1457d,+0+0i,+0.0967784+0j
2019-04-21 23:52:00 GMT,+231.487-28.1457d,+0+0i,+0+0j
2019-04-21 23:53:00 GMT,+231.487-28.1457d,+0+0i,+0+0j
2019-04-21 23:54:00 GMT,+231.487-28.1457d,+0+0i,+0.0906319+0j
2019-04-21 23:55:00 GMT,+232.338-28.2033d,+0+0i,+1.39338+0j
2019-04-21 23:56:00 GMT,+232.342-28.203d,+0+0i,+0+0j
2019-04-21 23:57:00 GMT,+232.338-28.2034d,+0+0i,+0+0j
2019-04-21 23:58:00 GMT,+232.338-28.2034d,+0+0i,+0+0j
