# file...... output/voltage2.csv
# date...... Fri May  6 17:40:23 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,LOAD31:voltage_A.real, LOAD32:voltage_C.real, LOAD33:voltage_C.real, LOAD34:voltage_A.real, LOAD35:voltage_B.real, LOAD36:voltage_B.real, LOAD37:voltage_B.real, LOAD38:voltage_B.real, LOAD39:voltage_C.real, LOAD40:voltage_B.real, LOAD41:voltage_B.real, LOAD42:voltage_C.real, LOAD43:voltage_C.real, LOAD44:voltage_B.real, LOAD45:voltage_B.real, LOAD46:voltage_A.real, LOAD47:voltage_C.real, LOAD48:voltage_A.real, LOAD49:voltage_A.real, LOAD50:voltage_B.real, LOAD51:voltage_A.real, LOAD52:voltage_A.real, LOAD53:voltage_B.real, LOAD54:voltage_A.real, LOAD55:voltage_A.real
2019-04-21 19:24:00 GMT,+195.354,-11.7811,-11.6025,+195.976,-191.81,-191.612,-191.57,-195.894,-12.0891,-194.681,-193.05,-12.0353,-12.0281,-196.884,-193.079,+198.745,-12.0064,+198.775,+198.713,-191.335,+199.111,+199.275,-191.269,+199.026,+199.272
2019-04-21 19:25:00 GMT,+199.888,-10.5016,-10.2892,+200.314,-195.401,-195.239,-195.202,-198.58,-10.8115,-197.508,-195.898,-10.7757,-10.803,-199.399,-195.929,+202.246,-10.7824,+202.272,+202.214,-194.282,+202.59,+202.781,-194.223,+202.511,+202.78
2019-04-21 19:26:00 GMT,+199.886,-10.5013,-10.2888,+200.313,-195.4,-195.238,-195.201,-198.579,-10.8112,-197.507,-195.897,-10.7754,-10.8026,-199.398,-195.928,+202.245,-10.782,+202.271,+202.213,-194.282,+202.588,+202.78,-194.222,+202.51,+202.778
2019-04-21 19:27:00 GMT,+199.889,-10.502,-10.2896,+200.315,-195.402,-195.24,-195.203,-198.58,-10.8119,-197.508,-195.899,-10.7761,-10.8033,-199.399,-195.93,+202.248,-10.7828,+202.273,+202.215,-194.283,+202.591,+202.782,-194.224,+202.512,+202.781
2019-04-21 19:28:00 GMT,+199.894,-10.5036,-10.2911,+200.32,-195.405,-195.243,-195.206,-198.583,-10.8135,-197.511,-195.902,-10.7777,-10.805,-199.402,-195.933,+202.253,-10.7844,+202.278,+202.22,-194.287,+202.596,+202.787,-194.227,+202.517,+202.786
2019-04-21 19:29:00 GMT,+199.886,-10.5013,-10.2888,+200.313,-195.4,-195.238,-195.201,-198.579,-10.8112,-197.507,-195.897,-10.7754,-10.8026,-199.398,-195.928,+202.245,-10.782,+202.271,+202.213,-194.282,+202.588,+202.78,-194.222,+202.51,+202.778
2019-04-21 19:30:00 GMT,+204.963,-8.96318,-8.67576,+205.17,-199.453,-199.339,-199.311,-201.719,-9.26844,-200.802,-199.259,-9.25366,-9.31905,-202.336,-199.288,+206.237,-9.2988,+206.26,+206.207,-197.761,+206.563,+206.787,-197.71,+206.493,+206.786
2019-04-21 19:31:00 GMT,+204.964,-8.96342,-8.676,+205.17,-199.453,-199.339,-199.311,-201.719,-9.26869,-200.803,-199.259,-9.25391,-9.31931,-202.337,-199.289,+206.238,-9.29906,+206.261,+206.208,-197.762,+206.564,+206.788,-197.711,+206.493,+206.787
2019-04-21 19:32:00 GMT,+204.963,-8.96318,-8.67576,+205.17,-199.453,-199.339,-199.311,-201.719,-9.26844,-200.802,-199.259,-9.25366,-9.31905,-202.336,-199.288,+206.237,-9.2988,+206.26,+206.207,-197.761,+206.563,+206.787,-197.71,+206.493,+206.786
2019-04-21 19:33:00 GMT,+204.963,-8.9632,-8.67578,+205.17,-199.453,-199.339,-199.311,-201.719,-9.26846,-200.802,-199.259,-9.25368,-9.31907,-202.336,-199.288,+206.237,-9.29882,+206.26,+206.207,-197.761,+206.563,+206.787,-197.71,+206.493,+206.786
2019-04-21 19:34:00 GMT,+204.967,-8.96463,-8.67722,+205.174,-199.456,-199.342,-199.314,-201.721,-9.26992,-200.805,-199.262,-9.25514,-9.32058,-202.339,-199.291,+206.242,-9.30034,+206.264,+206.211,-197.764,+206.567,+206.792,-197.713,+206.497,+206.791
2019-04-21 19:35:00 GMT,+206.114,-6.8713,-6.50749,+206.321,-201.1,-201.001,-200.982,-202.942,-7.15657,-202.136,-200.62,-7.15851,-7.25447,-203.428,-200.639,+207.018,-7.23394,+207.053,+207.005,-199.231,+207.318,+207.495,-199.184,+207.253,+207.482
2019-04-21 19:36:00 GMT,+206.114,-6.8713,-6.50749,+206.321,-201.1,-201.001,-200.982,-202.942,-7.15657,-202.136,-200.62,-7.15851,-7.25447,-203.428,-200.639,+207.018,-7.23394,+207.053,+207.005,-199.231,+207.318,+207.495,-199.184,+207.253,+207.482
2019-04-21 19:37:00 GMT,+206.118,-6.87263,-6.50883,+206.325,-201.103,-201.003,-200.985,-202.945,-7.15792,-202.138,-200.622,-7.15986,-7.25587,-203.43,-200.641,+207.021,-7.23534,+207.057,+207.009,-199.233,+207.322,+207.499,-199.186,+207.257,+207.487
2019-04-21 19:38:00 GMT,+206.123,-6.87443,-6.51064,+206.33,-201.106,-201.007,-200.988,-202.948,-7.15976,-202.142,-200.626,-7.1617,-7.25777,-203.433,-200.645,+207.027,-7.23724,+207.062,+207.014,-199.237,+207.327,+207.505,-199.19,+207.263,+207.492
2019-04-21 19:39:00 GMT,+206.114,-6.8713,-6.50749,+206.321,-201.1,-201.001,-200.982,-202.942,-7.15657,-202.136,-200.62,-7.15851,-7.25447,-203.428,-200.639,+207.018,-7.23394,+207.053,+207.005,-199.231,+207.318,+207.495,-199.184,+207.253,+207.482
2019-04-21 19:40:00 GMT,+206.063,-4.24234,-3.86891,+206.318,-202.868,-202.786,-202.773,-204.036,-4.4938,-203.286,-201.674,-4.51821,-4.62819,-204.415,-201.703,+206.343,-4.60773,+206.364,+206.313,-200.258,+206.47,+206.51,-200.213,+206.4,+206.512
2019-04-21 19:41:00 GMT,+206.063,-4.24234,-3.86891,+206.318,-202.868,-202.786,-202.773,-204.036,-4.4938,-203.286,-201.674,-4.51821,-4.62819,-204.415,-201.703,+206.343,-4.60773,+206.364,+206.313,-200.258,+206.47,+206.51,-200.213,+206.4,+206.512
2019-04-21 19:42:00 GMT,+206.063,-4.24234,-3.86891,+206.318,-202.868,-202.786,-202.773,-204.036,-4.4938,-203.286,-201.674,-4.51821,-4.62819,-204.415,-201.703,+206.343,-4.60773,+206.364,+206.313,-200.258,+206.47,+206.51,-200.213,+206.4,+206.512
2019-04-21 19:43:00 GMT,+206.063,-4.24234,-3.86891,+206.318,-202.868,-202.786,-202.773,-204.036,-4.4938,-203.286,-201.674,-4.51821,-4.62819,-204.415,-201.703,+206.343,-4.60773,+206.364,+206.313,-200.258,+206.47,+206.51,-200.213,+206.4,+206.512
2019-04-21 19:44:00 GMT,+206.063,-4.24234,-3.86891,+206.318,-202.868,-202.786,-202.773,-204.036,-4.4938,-203.286,-201.674,-4.51821,-4.62819,-204.415,-201.703,+206.343,-4.60773,+206.364,+206.313,-200.258,+206.47,+206.51,-200.213,+206.4,+206.512
2019-04-21 19:45:00 GMT,+208.53,-3.45747,-3.09918,+208.697,-205.216,-205.151,-205.145,-205.88,-3.69629,-205.21,-203.66,-3.73046,-3.86927,-206.15,-203.687,+208.382,-3.85031,+208.401,+208.354,-202.342,+208.494,+208.549,-202.298,+208.429,+208.549
2019-04-21 19:46:00 GMT,+208.532,-3.45822,-3.09993,+208.699,-205.218,-205.153,-205.147,-205.881,-3.69705,-205.212,-203.662,-3.73123,-3.87007,-206.151,-203.688,+208.385,-3.8511,+208.403,+208.356,-202.344,+208.496,+208.551,-202.299,+208.431,+208.552
2019-04-21 19:47:00 GMT,+208.53,-3.45727,-3.09898,+208.696,-205.216,-205.151,-205.145,-205.879,-3.69608,-205.21,-203.66,-3.73026,-3.86907,-206.15,-203.686,+208.382,-3.85011,+208.4,+208.353,-202.342,+208.493,+208.548,-202.298,+208.429,+208.549
2019-04-21 19:48:00 GMT,+208.53,-3.45727,-3.09898,+208.696,-205.216,-205.151,-205.145,-205.879,-3.69608,-205.21,-203.66,-3.73026,-3.86907,-206.15,-203.686,+208.382,-3.85011,+208.4,+208.353,-202.342,+208.493,+208.548,-202.298,+208.429,+208.549
2019-04-21 19:49:00 GMT,+208.53,-3.45727,-3.09898,+208.696,-205.216,-205.151,-205.145,-205.879,-3.69608,-205.21,-203.66,-3.73026,-3.86907,-206.15,-203.686,+208.382,-3.85011,+208.4,+208.353,-202.342,+208.493,+208.548,-202.298,+208.429,+208.549
2019-04-21 19:50:00 GMT,+207.03,-3.98306,-3.6132,+207.245,-203.685,-203.591,-203.58,-204.872,-4.20934,-204.179,-202.759,-4.22695,-4.3433,-205.224,-202.787,+207.337,-4.32444,+207.355,+207.311,-201.502,+207.46,+207.51,-201.459,+207.398,+207.51
2019-04-21 19:51:00 GMT,+207.03,-3.98306,-3.6132,+207.245,-203.685,-203.591,-203.58,-204.872,-4.20934,-204.179,-202.759,-4.22695,-4.3433,-205.224,-202.787,+207.337,-4.32444,+207.355,+207.311,-201.502,+207.46,+207.51,-201.459,+207.398,+207.51
2019-04-21 19:52:00 GMT,+207.03,-3.98306,-3.6132,+207.245,-203.685,-203.591,-203.58,-204.872,-4.20934,-204.179,-202.759,-4.22695,-4.3433,-205.224,-202.787,+207.337,-4.32444,+207.355,+207.311,-201.502,+207.46,+207.51,-201.459,+207.398,+207.51
2019-04-21 19:53:00 GMT,+207.03,-3.98306,-3.6132,+207.245,-203.685,-203.591,-203.58,-204.872,-4.20934,-204.179,-202.759,-4.22695,-4.3433,-205.224,-202.787,+207.337,-4.32444,+207.355,+207.311,-201.502,+207.46,+207.51,-201.459,+207.398,+207.51
2019-04-21 19:54:00 GMT,+207.03,-3.98306,-3.6132,+207.245,-203.685,-203.591,-203.58,-204.872,-4.20934,-204.179,-202.759,-4.22695,-4.3433,-205.224,-202.787,+207.337,-4.32444,+207.355,+207.311,-201.502,+207.46,+207.51,-201.459,+207.398,+207.51
2019-04-21 19:55:00 GMT,+206.215,-5.39652,-5.02449,+206.414,-201.802,-201.693,-201.675,-203.557,-5.6196,-202.831,-201.495,-5.61452,-5.69466,-204.025,-201.522,+206.849,-5.67657,+206.868,+206.824,-200.273,+207.002,+207.046,-200.23,+206.941,+207.047
2019-04-21 19:56:00 GMT,+206.205,-5.3933,-5.02125,+206.405,-201.796,-201.687,-201.669,-203.551,-5.61632,-202.825,-201.489,-5.61124,-5.69127,-204.02,-201.515,+206.84,-5.67318,+206.859,+206.815,-200.266,+206.992,+207.036,-200.224,+206.931,+207.036
2019-04-21 19:57:00 GMT,+206.202,-5.39227,-5.02022,+206.402,-201.794,-201.685,-201.667,-203.55,-5.61527,-202.823,-201.487,-5.61019,-5.69018,-204.018,-201.513,+206.837,-5.67209,+206.856,+206.812,-200.264,+206.989,+207.033,-200.222,+206.928,+207.033
2019-04-21 19:58:00 GMT,+206.202,-5.39239,-5.02033,+206.403,-201.794,-201.685,-201.667,-203.55,-5.61538,-202.823,-201.487,-5.6103,-5.6903,-204.018,-201.514,+206.837,-5.67221,+206.856,+206.812,-200.264,+206.989,+207.033,-200.222,+206.928,+207.033
2019-04-21 19:59:00 GMT,+206.203,-5.3925,-5.02045,+206.403,-201.794,-201.685,-201.668,-203.55,-5.6155,-202.823,-201.487,-5.61042,-5.69042,-204.018,-201.514,+206.837,-5.67233,+206.856,+206.812,-200.265,+206.99,+207.034,-200.222,+206.929,+207.034
2019-04-21 20:00:00 GMT,+205.717,-5.85214,-5.48908,+205.905,-200.603,-200.48,-200.46,-202.456,-6.08168,-201.691,-200.317,-6.07117,-6.14119,-202.963,-200.346,+206.385,-6.12246,+206.406,+206.36,-199.073,+206.539,+206.567,-199.028,+206.475,+206.567
2019-04-21 20:01:00 GMT,+205.714,-5.851,-5.48795,+205.902,-200.601,-200.478,-200.458,-202.453,-6.08051,-201.689,-200.314,-6.07001,-6.13998,-202.961,-200.343,+206.382,-6.12126,+206.403,+206.357,-199.071,+206.535,+206.563,-199.025,+206.471,+206.564
2019-04-21 20:02:00 GMT,+205.715,-5.85134,-5.48829,+205.903,-200.602,-200.478,-200.459,-202.454,-6.08086,-201.69,-200.315,-6.07035,-6.14034,-202.962,-200.344,+206.383,-6.12161,+206.404,+206.358,-199.072,+206.536,+206.564,-199.026,+206.472,+206.565
2019-04-21 20:03:00 GMT,+205.714,-5.851,-5.48795,+205.902,-200.601,-200.478,-200.458,-202.453,-6.08051,-201.689,-200.314,-6.07001,-6.13998,-202.961,-200.343,+206.382,-6.12126,+206.403,+206.357,-199.071,+206.535,+206.563,-199.025,+206.471,+206.564
2019-04-21 20:04:00 GMT,+205.714,-5.851,-5.48795,+205.902,-200.601,-200.478,-200.458,-202.453,-6.08051,-201.689,-200.314,-6.07001,-6.13998,-202.961,-200.343,+206.382,-6.12126,+206.403,+206.357,-199.071,+206.535,+206.563,-199.025,+206.471,+206.564
2019-04-21 20:05:00 GMT,+205.509,-5.83134,-5.46102,+205.69,-199.688,-199.563,-199.543,-201.606,-6.06258,-200.835,-199.47,-6.04993,-6.12054,-202.119,-199.499,+206.191,-6.10315,+206.212,+206.165,-198.226,+206.345,+206.36,-198.179,+206.281,+206.361
2019-04-21 20:06:00 GMT,+205.509,-5.83134,-5.46102,+205.69,-199.688,-199.563,-199.543,-201.606,-6.06258,-200.835,-199.47,-6.04993,-6.12054,-202.119,-199.499,+206.191,-6.10315,+206.212,+206.165,-198.226,+206.345,+206.36,-198.179,+206.281,+206.361
2019-04-21 20:07:00 GMT,+205.509,-5.83134,-5.46102,+205.69,-199.688,-199.563,-199.543,-201.606,-6.06258,-200.835,-199.47,-6.04993,-6.12054,-202.119,-199.499,+206.191,-6.10315,+206.212,+206.165,-198.226,+206.345,+206.36,-198.179,+206.281,+206.361
2019-04-21 20:08:00 GMT,+205.509,-5.83134,-5.46102,+205.69,-199.688,-199.563,-199.543,-201.606,-6.06258,-200.835,-199.47,-6.04993,-6.12054,-202.119,-199.499,+206.191,-6.10315,+206.212,+206.165,-198.226,+206.345,+206.36,-198.179,+206.281,+206.361
2019-04-21 20:09:00 GMT,+205.509,-5.83134,-5.46102,+205.69,-199.688,-199.563,-199.543,-201.606,-6.06258,-200.835,-199.47,-6.04993,-6.12054,-202.119,-199.499,+206.191,-6.10315,+206.212,+206.165,-198.226,+206.345,+206.36,-198.179,+206.281,+206.361
2019-04-21 20:10:00 GMT,+205.563,-5.70503,-5.34103,+205.75,-199.084,-198.958,-198.939,-200.975,-5.94272,-200.203,-198.829,-5.93217,-6.00301,-201.483,-198.857,+206.233,-5.98701,+206.256,+206.208,-197.596,+206.392,+206.401,-197.546,+206.329,+206.401
2019-04-21 20:11:00 GMT,+205.563,-5.70503,-5.34103,+205.75,-199.084,-198.958,-198.939,-200.975,-5.94272,-200.203,-198.829,-5.93217,-6.00301,-201.483,-198.857,+206.233,-5.98701,+206.256,+206.208,-197.596,+206.392,+206.401,-197.546,+206.329,+206.401
2019-04-21 20:12:00 GMT,+205.563,-5.70503,-5.34103,+205.75,-199.084,-198.958,-198.939,-200.975,-5.94272,-200.203,-198.829,-5.93217,-6.00301,-201.483,-198.857,+206.233,-5.98701,+206.256,+206.208,-197.596,+206.392,+206.401,-197.546,+206.329,+206.401
2019-04-21 20:13:00 GMT,+205.568,-5.70654,-5.34255,+205.755,-199.087,-198.961,-198.942,-200.978,-5.94427,-200.206,-198.832,-5.93372,-6.0046,-201.485,-198.86,+206.238,-5.9886,+206.26,+206.212,-197.599,+206.397,+206.406,-197.549,+206.333,+206.406
2019-04-21 20:14:00 GMT,+205.563,-5.70503,-5.34103,+205.75,-199.084,-198.958,-198.939,-200.975,-5.94272,-200.203,-198.829,-5.93217,-6.00301,-201.483,-198.857,+206.233,-5.98701,+206.256,+206.208,-197.596,+206.392,+206.401,-197.546,+206.329,+206.401
2019-04-21 20:15:00 GMT,+206.433,-5.39989,-5.04916,+206.597,-199.392,-199.28,-199.262,-201.059,-5.6418,-200.308,-198.914,-5.6372,-5.71378,-201.52,-198.941,+206.905,-5.69823,+206.927,+206.879,-197.696,+207.053,+207.055,-197.648,+206.989,+207.056
2019-04-21 20:16:00 GMT,+206.434,-5.40053,-5.0498,+206.599,-199.393,-199.281,-199.263,-201.061,-5.64246,-200.309,-198.915,-5.63786,-5.71445,-201.521,-198.942,+206.907,-5.6989,+206.929,+206.881,-197.697,+207.055,+207.057,-197.649,+206.991,+207.058
2019-04-21 20:17:00 GMT,+206.433,-5.40021,-5.04948,+206.598,-199.392,-199.281,-199.262,-201.06,-5.64213,-200.309,-198.915,-5.63753,-5.71411,-201.52,-198.941,+206.906,-5.69857,+206.928,+206.88,-197.696,+207.054,+207.056,-197.648,+206.99,+207.057
2019-04-21 20:18:00 GMT,+206.435,-5.40063,-5.0499,+206.599,-199.393,-199.281,-199.263,-201.061,-5.64256,-200.309,-198.915,-5.63796,-5.71456,-201.521,-198.942,+206.907,-5.69901,+206.93,+206.881,-197.697,+207.055,+207.058,-197.649,+206.992,+207.059
2019-04-21 20:19:00 GMT,+206.433,-5.39989,-5.04916,+206.597,-199.392,-199.28,-199.262,-201.059,-5.6418,-200.308,-198.914,-5.6372,-5.71378,-201.52,-198.941,+206.905,-5.69823,+206.927,+206.879,-197.696,+207.053,+207.055,-197.648,+206.989,+207.056
2019-04-21 20:20:00 GMT,+207.935,-4.87729,-4.53576,+208.049,-200.384,-200.287,-200.272,-201.669,-5.1185,-200.946,-199.513,-5.12366,-5.20859,-202.055,-199.536,+208.06,-5.19271,+208.084,+208.036,-198.284,+208.209,+208.219,-198.237,+208.145,+208.219
2019-04-21 20:21:00 GMT,+207.935,-4.87729,-4.53576,+208.049,-200.384,-200.287,-200.272,-201.669,-5.1185,-200.946,-199.513,-5.12366,-5.20859,-202.055,-199.536,+208.06,-5.19271,+208.084,+208.036,-198.284,+208.209,+208.219,-198.237,+208.145,+208.219
2019-04-21 20:22:00 GMT,+207.935,-4.87729,-4.53576,+208.049,-200.384,-200.287,-200.272,-201.669,-5.1185,-200.946,-199.513,-5.12366,-5.20859,-202.055,-199.536,+208.06,-5.19271,+208.084,+208.036,-198.284,+208.209,+208.219,-198.237,+208.145,+208.219
2019-04-21 20:23:00 GMT,+207.937,-4.87781,-4.53628,+208.051,-200.385,-200.288,-200.273,-201.67,-5.11903,-200.947,-199.514,-5.12419,-5.20914,-202.056,-199.537,+208.062,-5.19326,+208.086,+208.037,-198.285,+208.21,+208.221,-198.238,+208.147,+208.221
2019-04-21 20:24:00 GMT,+207.937,-4.87782,-4.53629,+208.051,-200.385,-200.288,-200.273,-201.67,-5.11904,-200.947,-199.514,-5.12419,-5.20914,-202.056,-199.537,+208.062,-5.19327,+208.086,+208.037,-198.285,+208.21,+208.221,-198.238,+208.147,+208.221
2019-04-21 20:25:00 GMT,+206.307,-3.14642,-2.73557,+206.571,-199.82,-199.736,-199.723,-201.11,-3.38225,-200.413,-198.944,-3.40342,-3.50651,-201.447,-198.967,+206.659,-3.4911,+206.682,+206.635,-197.709,+206.778,+206.807,-197.661,+206.714,+206.808
2019-04-21 20:26:00 GMT,+206.307,-3.14635,-2.73552,+206.571,-199.819,-199.736,-199.723,-201.11,-3.38218,-200.413,-198.944,-3.40335,-3.50643,-201.447,-198.967,+206.658,-3.49102,+206.682,+206.635,-197.709,+206.778,+206.807,-197.661,+206.714,+206.808
2019-04-21 20:27:00 GMT,+206.306,-3.14625,-2.73543,+206.571,-199.819,-199.736,-199.723,-201.109,-3.38208,-200.413,-198.944,-3.40324,-3.50632,-201.447,-198.966,+206.658,-3.49091,+206.681,+206.635,-197.709,+206.778,+206.807,-197.661,+206.714,+206.807
2019-04-21 20:28:00 GMT,+206.307,-3.14666,-2.73584,+206.572,-199.82,-199.737,-199.723,-201.11,-3.38249,-200.414,-198.945,-3.40366,-3.50674,-201.448,-198.967,+206.659,-3.49133,+206.682,+206.636,-197.709,+206.779,+206.808,-197.662,+206.715,+206.808
2019-04-21 20:29:00 GMT,+206.306,-3.14625,-2.73543,+206.571,-199.819,-199.736,-199.723,-201.109,-3.38208,-200.413,-198.944,-3.40324,-3.50632,-201.447,-198.966,+206.658,-3.49091,+206.681,+206.635,-197.709,+206.778,+206.807,-197.661,+206.714,+206.807
2019-04-21 20:30:00 GMT,+208.765,-2.0555,-1.67109,+208.958,-202.788,-202.738,-202.73,-203.299,-2.29703,-202.67,-201.132,-2.33883,-2.48147,-203.482,-201.154,+208.506,-2.46604,+208.528,+208.483,-199.9,+208.606,+208.652,-199.854,+208.542,+208.653
2019-04-21 20:31:00 GMT,+208.765,-2.0555,-1.67109,+208.958,-202.788,-202.738,-202.73,-203.299,-2.29703,-202.67,-201.132,-2.33883,-2.48147,-203.482,-201.154,+208.506,-2.46604,+208.528,+208.483,-199.9,+208.606,+208.652,-199.854,+208.542,+208.653
2019-04-21 20:32:00 GMT,+208.765,-2.0555,-1.67109,+208.958,-202.788,-202.738,-202.73,-203.299,-2.29703,-202.67,-201.132,-2.33883,-2.48147,-203.482,-201.154,+208.506,-2.46604,+208.528,+208.483,-199.9,+208.606,+208.652,-199.854,+208.542,+208.653
2019-04-21 20:33:00 GMT,+208.765,-2.0555,-1.67109,+208.958,-202.788,-202.738,-202.73,-203.299,-2.29703,-202.67,-201.132,-2.33883,-2.48147,-203.482,-201.154,+208.506,-2.46604,+208.528,+208.483,-199.9,+208.606,+208.652,-199.854,+208.542,+208.653
2019-04-21 20:34:00 GMT,+208.767,-2.05609,-1.67168,+208.959,-202.789,-202.739,-202.731,-203.3,-2.29764,-202.671,-201.133,-2.33943,-2.4821,-203.483,-201.155,+208.508,-2.46667,+208.53,+208.485,-199.901,+208.608,+208.654,-199.855,+208.543,+208.655
2019-04-21 20:35:00 GMT,+209.815,-1.68094,-1.34299,+209.985,-203.845,-203.818,-203.813,-204.031,-1.91821,-203.421,-201.848,-1.96704,-2.11232,-204.165,-201.872,+209.372,-2.09704,+209.393,+209.349,-200.613,+209.471,+209.539,-200.566,+209.406,+209.541
2019-04-21 20:36:00 GMT,+209.815,-1.68104,-1.34309,+209.985,-203.845,-203.818,-203.813,-204.031,-1.91831,-203.421,-201.848,-1.96714,-2.11242,-204.165,-201.872,+209.372,-2.09715,+209.393,+209.35,-200.613,+209.471,+209.539,-200.566,+209.407,+209.541
2019-04-21 20:37:00 GMT,+209.817,-1.68163,-1.34368,+209.987,-203.846,-203.819,-203.814,-204.032,-1.9189,-203.422,-201.849,-1.96774,-2.11303,-204.166,-201.873,+209.374,-2.09776,+209.395,+209.351,-200.614,+209.473,+209.541,-200.568,+209.408,+209.543
2019-04-21 20:38:00 GMT,+209.816,-1.68123,-1.34328,+209.986,-203.845,-203.818,-203.814,-204.031,-1.9185,-203.421,-201.849,-1.96734,-2.11262,-204.166,-201.873,+209.373,-2.09735,+209.394,+209.35,-200.613,+209.471,+209.54,-200.567,+209.407,+209.542
2019-04-21 20:39:00 GMT,+209.815,-1.68094,-1.34299,+209.985,-203.845,-203.818,-203.813,-204.031,-1.91821,-203.421,-201.848,-1.96704,-2.11232,-204.165,-201.872,+209.372,-2.09704,+209.393,+209.349,-200.613,+209.471,+209.539,-200.566,+209.406,+209.541
2019-04-21 20:40:00 GMT,+209.14,-1.9647,-1.60708,+209.326,-203.101,-203.057,-203.048,-203.523,-2.19568,-202.901,-201.36,-2.23766,-2.36918,-203.697,-201.384,+208.882,-2.35296,+208.904,+208.861,-200.122,+208.995,+209.071,-200.077,+208.93,+209.072
2019-04-21 20:41:00 GMT,+209.14,-1.9647,-1.60708,+209.326,-203.101,-203.057,-203.048,-203.523,-2.19568,-202.901,-201.36,-2.23766,-2.36918,-203.697,-201.384,+208.882,-2.35296,+208.904,+208.861,-200.122,+208.995,+209.071,-200.077,+208.93,+209.072
2019-04-21 20:42:00 GMT,+209.14,-1.9647,-1.60708,+209.326,-203.101,-203.057,-203.048,-203.523,-2.19568,-202.901,-201.36,-2.23766,-2.36918,-203.697,-201.384,+208.882,-2.35296,+208.904,+208.861,-200.122,+208.995,+209.071,-200.077,+208.93,+209.072
2019-04-21 20:43:00 GMT,+209.14,-1.9647,-1.60708,+209.326,-203.101,-203.057,-203.048,-203.523,-2.19568,-202.901,-201.36,-2.23766,-2.36918,-203.697,-201.384,+208.882,-2.35296,+208.904,+208.861,-200.122,+208.995,+209.071,-200.077,+208.93,+209.072
2019-04-21 20:44:00 GMT,+209.14,-1.96488,-1.60726,+209.327,-203.102,-203.057,-203.049,-203.523,-2.19587,-202.901,-201.36,-2.23786,-2.36938,-203.697,-201.385,+208.882,-2.35316,+208.904,+208.861,-200.123,+208.995,+209.072,-200.078,+208.931,+209.073
2019-04-21 20:45:00 GMT,+209.382,-1.88408,-1.5225,+209.559,-203.324,-203.282,-203.275,-203.7,-2.11345,-203.083,-201.543,-2.15685,-2.28018,-203.867,-201.566,+209.08,-2.26441,+209.102,+209.06,-200.313,+209.199,+209.28,-200.268,+209.135,+209.281
2019-04-21 20:46:00 GMT,+209.381,-1.88371,-1.52212,+209.558,-203.324,-203.282,-203.274,-203.699,-2.11307,-203.082,-201.542,-2.15647,-2.27979,-203.867,-201.565,+209.079,-2.26401,+209.101,+209.058,-200.312,+209.198,+209.279,-200.268,+209.134,+209.28
2019-04-21 20:47:00 GMT,+209.381,-1.8838,-1.52222,+209.559,-203.324,-203.282,-203.274,-203.699,-2.11317,-203.082,-201.543,-2.15656,-2.27989,-203.867,-201.565,+209.08,-2.26411,+209.102,+209.059,-200.312,+209.198,+209.28,-200.268,+209.135,+209.28
2019-04-21 20:48:00 GMT,+209.381,-1.88371,-1.52212,+209.558,-203.324,-203.282,-203.274,-203.699,-2.11307,-203.082,-201.542,-2.15647,-2.27979,-203.867,-201.565,+209.079,-2.26401,+209.101,+209.058,-200.312,+209.198,+209.279,-200.268,+209.134,+209.28
2019-04-21 20:49:00 GMT,+209.381,-1.88371,-1.52212,+209.558,-203.324,-203.282,-203.274,-203.699,-2.11307,-203.082,-201.542,-2.15647,-2.27979,-203.867,-201.565,+209.079,-2.26401,+209.101,+209.058,-200.312,+209.198,+209.279,-200.268,+209.134,+209.28
2019-04-21 20:50:00 GMT,+209.745,-1.80712,-1.44544,+209.913,-203.68,-203.634,-203.627,-204.024,-2.0328,-203.426,-201.926,-2.07568,-2.208,-204.188,-201.949,+209.443,-2.19213,+209.465,+209.422,-200.743,+209.557,+209.633,-200.701,+209.497,+209.633
2019-04-21 20:51:00 GMT,+209.745,-1.80712,-1.44544,+209.913,-203.68,-203.634,-203.627,-204.024,-2.0328,-203.426,-201.926,-2.07568,-2.208,-204.188,-201.949,+209.443,-2.19213,+209.465,+209.422,-200.743,+209.557,+209.633,-200.701,+209.497,+209.633
2019-04-21 20:52:00 GMT,+209.746,-1.80721,-1.44553,+209.913,-203.681,-203.634,-203.627,-204.025,-2.0329,-203.426,-201.926,-2.07577,-2.2081,-204.189,-201.949,+209.444,-2.19222,+209.465,+209.422,-200.743,+209.558,+209.633,-200.701,+209.498,+209.633
2019-04-21 20:53:00 GMT,+209.745,-1.80712,-1.44544,+209.913,-203.68,-203.634,-203.627,-204.024,-2.0328,-203.426,-201.926,-2.07568,-2.208,-204.188,-201.949,+209.443,-2.19213,+209.465,+209.422,-200.743,+209.557,+209.633,-200.701,+209.497,+209.633
2019-04-21 20:54:00 GMT,+209.745,-1.80712,-1.44544,+209.913,-203.68,-203.634,-203.627,-204.024,-2.0328,-203.426,-201.926,-2.07568,-2.208,-204.188,-201.949,+209.443,-2.19213,+209.465,+209.422,-200.743,+209.557,+209.633,-200.701,+209.497,+209.633
