# file...... output/Bus1.csv
# date...... Wed May 11 08:05:47 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,Bus2:voltage_A.real, Bus2:voltage_A.imag, Bus2:measured_current_A.real, Bus2:measured_current_A.imag
2019-04-21 00:00:00 GMT,+213.228,-126.329,+95.9783,-433.949
2019-04-21 00:01:00 GMT,+213.228,-126.329,+95.9783,-433.949
2019-04-21 00:02:00 GMT,+213.228,-126.329,+95.9783,-433.949
2019-04-21 00:03:00 GMT,+213.228,-126.329,+95.9783,-433.949
2019-04-21 00:04:00 GMT,+213.228,-126.329,+95.9783,-433.949
2019-04-21 00:05:00 GMT,+212.922,-126.408,+107.349,-458.704
2019-04-21 00:06:00 GMT,+212.922,-126.408,+107.349,-458.704
2019-04-21 00:07:00 GMT,+212.922,-126.408,+107.349,-458.704
2019-04-21 00:08:00 GMT,+212.922,-126.408,+107.349,-458.704
2019-04-21 00:09:00 GMT,+212.922,-126.408,+107.349,-458.704
2019-04-21 00:10:00 GMT,+212.679,-126.472,+116.475,-478.452
2019-04-21 00:11:00 GMT,+212.679,-126.472,+116.475,-478.452
2019-04-21 00:12:00 GMT,+212.679,-126.472,+116.475,-478.452
2019-04-21 00:13:00 GMT,+212.679,-126.472,+116.475,-478.452
2019-04-21 00:14:00 GMT,+212.679,-126.472,+116.475,-478.452
2019-04-21 00:15:00 GMT,+212.518,-126.499,+121.233,-491.789
2019-04-21 00:16:00 GMT,+212.518,-126.499,+121.233,-491.789
2019-04-21 00:17:00 GMT,+212.518,-126.499,+121.233,-491.789
2019-04-21 00:18:00 GMT,+212.518,-126.499,+121.233,-491.789
2019-04-21 00:19:00 GMT,+212.518,-126.499,+121.233,-491.789
2019-04-21 00:20:00 GMT,+212.416,-126.515,+124.16,-500.298
2019-04-21 00:21:00 GMT,+212.416,-126.515,+124.16,-500.298
2019-04-21 00:22:00 GMT,+212.416,-126.515,+124.16,-500.298
2019-04-21 00:23:00 GMT,+212.416,-126.515,+124.16,-500.298
2019-04-21 00:24:00 GMT,+212.416,-126.515,+124.16,-500.298
2019-04-21 00:25:00 GMT,+212.374,-126.518,+125.2,-503.924
2019-04-21 00:26:00 GMT,+212.374,-126.518,+125.2,-503.924
2019-04-21 00:27:00 GMT,+212.374,-126.518,+125.2,-503.924
2019-04-21 00:28:00 GMT,+212.374,-126.518,+125.2,-503.924
2019-04-21 00:29:00 GMT,+212.374,-126.518,+125.2,-503.924
2019-04-21 00:30:00 GMT,+212.471,-126.487,+121.26,-496.052
2019-04-21 00:31:00 GMT,+212.471,-126.487,+121.26,-496.052
2019-04-21 00:32:00 GMT,+212.471,-126.487,+121.26,-496.052
2019-04-21 00:33:00 GMT,+212.471,-126.487,+121.26,-496.052
2019-04-21 00:34:00 GMT,+212.471,-126.487,+121.26,-496.052
2019-04-21 00:35:00 GMT,+212.597,-126.452,+116.457,-486.184
2019-04-21 00:36:00 GMT,+212.597,-126.452,+116.457,-486.184
2019-04-21 00:37:00 GMT,+212.597,-126.452,+116.44,-486.173
2019-04-21 00:38:00 GMT,+212.598,-126.451,+116.348,-486.115
2019-04-21 00:39:00 GMT,+212.599,-126.449,+116.181,-486.009
2019-04-21 00:40:00 GMT,+212.707,-126.414,+111.615,-477.512
2019-04-21 00:41:00 GMT,+212.71,-126.411,+111.381,-477.363
2019-04-21 00:42:00 GMT,+212.714,-126.407,+110.924,-477.075
2019-04-21 00:43:00 GMT,+212.713,-126.407,+110.965,-477.101
2019-04-21 00:44:00 GMT,+212.705,-126.416,+111.846,-477.658
2019-04-21 00:45:00 GMT,+212.798,-126.395,+108.692,-470.348
2019-04-21 00:46:00 GMT,+212.798,-126.395,+108.692,-470.348
2019-04-21 00:47:00 GMT,+212.798,-126.395,+108.692,-470.348
2019-04-21 00:48:00 GMT,+212.798,-126.395,+108.692,-470.348
2019-04-21 00:49:00 GMT,+212.798,-126.395,+108.692,-470.348
2019-04-21 00:50:00 GMT,+212.907,-126.363,+104.236,-461.509
2019-04-21 00:51:00 GMT,+212.907,-126.363,+104.236,-461.509
2019-04-21 00:52:00 GMT,+212.907,-126.363,+104.236,-461.509
2019-04-21 00:53:00 GMT,+212.908,-126.362,+104.156,-461.458
2019-04-21 00:54:00 GMT,+212.912,-126.358,+103.757,-461.207
2019-04-21 00:55:00 GMT,+212.97,-126.344,+101.594,-456.726
2019-04-21 00:56:00 GMT,+212.967,-126.347,+101.903,-456.92
2019-04-21 00:57:00 GMT,+212.965,-126.35,+102.163,-457.083
2019-04-21 00:58:00 GMT,+212.965,-126.35,+102.163,-457.083
2019-04-21 00:59:00 GMT,+212.967,-126.348,+101.982,-456.969
2019-04-21 01:00:00 GMT,+213.002,-126.34,+100.702,-454.311
2019-04-21 01:01:00 GMT,+213.001,-126.341,+100.779,-454.36
2019-04-21 01:02:00 GMT,+213,-126.342,+100.879,-454.422
2019-04-21 01:03:00 GMT,+213,-126.342,+100.88,-454.423
2019-04-21 01:04:00 GMT,+213,-126.342,+100.88,-454.423
2019-04-21 01:05:00 GMT,+213.01,-126.342,+100.603,-453.672
2019-04-21 01:06:00 GMT,+213.01,-126.342,+100.603,-453.672
2019-04-21 01:07:00 GMT,+213.01,-126.342,+100.603,-453.672
2019-04-21 01:08:00 GMT,+213.01,-126.342,+100.603,-453.672
2019-04-21 01:09:00 GMT,+213.01,-126.342,+100.603,-453.672
2019-04-21 01:10:00 GMT,+212.972,-126.351,+102.09,-456.691
2019-04-21 01:11:00 GMT,+212.972,-126.351,+102.09,-456.691
2019-04-21 01:12:00 GMT,+212.972,-126.351,+102.09,-456.691
2019-04-21 01:13:00 GMT,+212.972,-126.351,+102.09,-456.691
2019-04-21 01:14:00 GMT,+212.972,-126.351,+102.09,-456.691
2019-04-21 01:15:00 GMT,+212.997,-126.344,+101.053,-454.581
2019-04-21 01:16:00 GMT,+212.997,-126.344,+101.053,-454.581
2019-04-21 01:17:00 GMT,+212.997,-126.344,+101.053,-454.581
2019-04-21 01:18:00 GMT,+212.997,-126.344,+101.053,-454.581
2019-04-21 01:19:00 GMT,+212.997,-126.344,+101.053,-454.581
2019-04-21 01:20:00 GMT,+212.999,-126.34,+100.903,-454.397
2019-04-21 01:21:00 GMT,+212.999,-126.34,+100.903,-454.397
2019-04-21 01:22:00 GMT,+212.999,-126.34,+100.903,-454.397
2019-04-21 01:23:00 GMT,+212.999,-126.34,+100.903,-454.397
2019-04-21 01:24:00 GMT,+212.999,-126.34,+100.903,-454.397
2019-04-21 01:25:00 GMT,+213.014,-126.334,+100.136,-453.125
2019-04-21 01:26:00 GMT,+213.014,-126.334,+100.136,-453.125
2019-04-21 01:27:00 GMT,+213.014,-126.334,+100.136,-453.125
2019-04-21 01:28:00 GMT,+213.014,-126.334,+100.136,-453.125
2019-04-21 01:29:00 GMT,+213.014,-126.334,+100.136,-453.125
2019-04-21 01:30:00 GMT,+213.023,-126.328,+99.5627,-452.34
2019-04-21 01:31:00 GMT,+213.023,-126.328,+99.5627,-452.34
2019-04-21 01:32:00 GMT,+213.023,-126.328,+99.5627,-452.34
2019-04-21 01:33:00 GMT,+213.023,-126.328,+99.5627,-452.34
2019-04-21 01:34:00 GMT,+213.023,-126.328,+99.5627,-452.34
2019-04-21 01:35:00 GMT,+213.014,-126.326,+99.7444,-452.954
2019-04-21 01:36:00 GMT,+213.014,-126.326,+99.7444,-452.954
2019-04-21 01:37:00 GMT,+213.014,-126.326,+99.7444,-452.954
2019-04-21 01:38:00 GMT,+213.014,-126.326,+99.7444,-452.954
2019-04-21 01:39:00 GMT,+213.014,-126.326,+99.7444,-452.954
2019-04-21 01:40:00 GMT,+213.024,-126.323,+99.3739,-452.256
2019-04-21 01:41:00 GMT,+213.024,-126.323,+99.3739,-452.256
2019-04-21 01:42:00 GMT,+213.024,-126.323,+99.3739,-452.256
2019-04-21 01:43:00 GMT,+213.024,-126.323,+99.3739,-452.256
2019-04-21 01:44:00 GMT,+213.024,-126.323,+99.3739,-452.256
2019-04-21 01:45:00 GMT,+213.021,-126.323,+99.4951,-452.506
2019-04-21 01:46:00 GMT,+213.021,-126.323,+99.4951,-452.506
2019-04-21 01:47:00 GMT,+213.021,-126.323,+99.4951,-452.506
2019-04-21 01:48:00 GMT,+213.021,-126.323,+99.4951,-452.506
2019-04-21 01:49:00 GMT,+213.021,-126.323,+99.4951,-452.506
2019-04-21 01:50:00 GMT,+213.026,-126.323,+99.4412,-452.227
2019-04-21 01:51:00 GMT,+213.026,-126.323,+99.4412,-452.227
2019-04-21 01:52:00 GMT,+213.026,-126.323,+99.4412,-452.227
2019-04-21 01:53:00 GMT,+213.026,-126.323,+99.4412,-452.227
2019-04-21 01:54:00 GMT,+213.026,-126.323,+99.4412,-452.227
2019-04-21 01:55:00 GMT,+213.027,-126.325,+99.6382,-452.321
2019-04-21 01:56:00 GMT,+213.027,-126.325,+99.6382,-452.321
2019-04-21 01:57:00 GMT,+213.027,-126.325,+99.6382,-452.321
2019-04-21 01:58:00 GMT,+213.027,-126.325,+99.6382,-452.321
2019-04-21 01:59:00 GMT,+213.027,-126.325,+99.6382,-452.321
2019-04-21 02:00:00 GMT,+213.04,-126.321,+99.1423,-451.353
2019-04-21 02:01:00 GMT,+213.04,-126.321,+99.1423,-451.353
2019-04-21 02:02:00 GMT,+213.04,-126.321,+99.1423,-451.353
2019-04-21 02:03:00 GMT,+213.04,-126.321,+99.1423,-451.353
2019-04-21 02:04:00 GMT,+213.04,-126.321,+99.1423,-451.353
2019-04-21 02:05:00 GMT,+213.067,-126.313,+98.0641,-449.227
2019-04-21 02:06:00 GMT,+213.067,-126.313,+98.0641,-449.227
2019-04-21 02:07:00 GMT,+213.067,-126.313,+98.0641,-449.227
2019-04-21 02:08:00 GMT,+213.067,-126.313,+98.0641,-449.227
2019-04-21 02:09:00 GMT,+213.067,-126.313,+98.0641,-449.227
2019-04-21 02:10:00 GMT,+213.1,-126.303,+96.711,-446.608
2019-04-21 02:11:00 GMT,+213.1,-126.303,+96.711,-446.608
2019-04-21 02:12:00 GMT,+213.1,-126.303,+96.711,-446.608
2019-04-21 02:13:00 GMT,+213.1,-126.303,+96.711,-446.608
2019-04-21 02:14:00 GMT,+213.1,-126.303,+96.711,-446.608
2019-04-21 02:15:00 GMT,+213.14,-126.293,+95.0898,-443.345
2019-04-21 02:16:00 GMT,+213.14,-126.293,+95.0898,-443.345
2019-04-21 02:17:00 GMT,+213.14,-126.293,+95.0898,-443.345
2019-04-21 02:18:00 GMT,+213.14,-126.293,+95.0898,-443.345
2019-04-21 02:19:00 GMT,+213.14,-126.293,+95.0898,-443.345
2019-04-21 02:20:00 GMT,+213.159,-126.287,+94.2548,-441.67
2019-04-21 02:21:00 GMT,+213.159,-126.287,+94.2548,-441.67
2019-04-21 02:22:00 GMT,+213.159,-126.287,+94.2548,-441.67
2019-04-21 02:23:00 GMT,+213.159,-126.287,+94.2548,-441.67
2019-04-21 02:24:00 GMT,+213.159,-126.287,+94.2548,-441.67
2019-04-21 02:25:00 GMT,+213.175,-126.279,+93.4589,-440.3
2019-04-21 02:26:00 GMT,+213.175,-126.279,+93.4589,-440.3
2019-04-21 02:27:00 GMT,+213.175,-126.279,+93.4589,-440.3
2019-04-21 02:28:00 GMT,+213.175,-126.279,+93.4589,-440.3
2019-04-21 02:29:00 GMT,+213.175,-126.279,+93.4589,-440.3
2019-04-21 02:30:00 GMT,+213.185,-126.28,+93.2254,-439.578
2019-04-21 02:31:00 GMT,+213.185,-126.28,+93.2254,-439.578
2019-04-21 02:32:00 GMT,+213.185,-126.28,+93.2254,-439.578
2019-04-21 02:33:00 GMT,+213.185,-126.28,+93.2254,-439.578
2019-04-21 02:34:00 GMT,+213.185,-126.28,+93.2254,-439.578
2019-04-21 02:35:00 GMT,+213.183,-126.282,+93.2812,-439.683
2019-04-21 02:36:00 GMT,+213.183,-126.282,+93.2812,-439.683
2019-04-21 02:37:00 GMT,+213.183,-126.282,+93.2812,-439.683
2019-04-21 02:38:00 GMT,+213.183,-126.282,+93.2812,-439.683
2019-04-21 02:39:00 GMT,+213.183,-126.282,+93.2812,-439.683
2019-04-21 02:40:00 GMT,+213.183,-126.283,+93.3339,-439.702
2019-04-21 02:41:00 GMT,+213.183,-126.283,+93.3339,-439.702
2019-04-21 02:42:00 GMT,+213.183,-126.283,+93.3339,-439.702
2019-04-21 02:43:00 GMT,+213.183,-126.283,+93.3339,-439.702
2019-04-21 02:44:00 GMT,+213.183,-126.283,+93.3339,-439.702
2019-04-21 02:45:00 GMT,+213.187,-126.283,+93.2086,-439.438
2019-04-21 02:46:00 GMT,+213.187,-126.283,+93.2086,-439.438
2019-04-21 02:47:00 GMT,+213.187,-126.283,+93.2086,-439.438
2019-04-21 02:48:00 GMT,+213.187,-126.283,+93.2086,-439.438
2019-04-21 02:49:00 GMT,+213.187,-126.283,+93.2086,-439.438
2019-04-21 02:50:00 GMT,+213.198,-126.28,+92.7429,-438.522
2019-04-21 02:51:00 GMT,+213.198,-126.28,+92.7429,-438.522
2019-04-21 02:52:00 GMT,+213.198,-126.28,+92.7429,-438.522
2019-04-21 02:53:00 GMT,+213.198,-126.28,+92.7429,-438.522
2019-04-21 02:54:00 GMT,+213.198,-126.28,+92.7429,-438.522
2019-04-21 02:55:00 GMT,+213.203,-126.28,+92.5858,-438.158
2019-04-21 02:56:00 GMT,+213.203,-126.28,+92.5858,-438.158
2019-04-21 02:57:00 GMT,+213.203,-126.28,+92.5858,-438.158
2019-04-21 02:58:00 GMT,+213.203,-126.28,+92.5858,-438.158
2019-04-21 02:59:00 GMT,+213.203,-126.28,+92.5858,-438.158
2019-04-21 03:00:00 GMT,+213.203,-126.282,+92.6506,-438.226
2019-04-21 03:01:00 GMT,+213.203,-126.282,+92.6506,-438.226
2019-04-21 03:02:00 GMT,+213.203,-126.282,+92.6506,-438.226
2019-04-21 03:03:00 GMT,+213.203,-126.282,+92.6506,-438.226
2019-04-21 03:04:00 GMT,+213.203,-126.282,+92.6506,-438.226
2019-04-21 03:05:00 GMT,+213.206,-126.283,+92.6218,-438.06
2019-04-21 03:06:00 GMT,+213.206,-126.283,+92.6218,-438.06
2019-04-21 03:07:00 GMT,+213.206,-126.283,+92.6218,-438.06
2019-04-21 03:08:00 GMT,+213.206,-126.283,+92.6218,-438.06
2019-04-21 03:09:00 GMT,+213.206,-126.283,+92.6218,-438.06
2019-04-21 03:10:00 GMT,+213.186,-126.288,+93.3803,-439.567
2019-04-21 03:11:00 GMT,+213.186,-126.288,+93.3803,-439.567
2019-04-21 03:12:00 GMT,+213.186,-126.288,+93.3803,-439.567
2019-04-21 03:13:00 GMT,+213.186,-126.288,+93.3803,-439.567
2019-04-21 03:14:00 GMT,+213.186,-126.288,+93.3803,-439.567
2019-04-21 03:15:00 GMT,+213.215,-126.276,+92.1144,-437.3
2019-04-21 03:16:00 GMT,+213.215,-126.276,+92.1144,-437.3
2019-04-21 03:17:00 GMT,+213.215,-126.276,+92.1144,-437.3
2019-04-21 03:18:00 GMT,+213.215,-126.276,+92.1144,-437.3
2019-04-21 03:19:00 GMT,+213.215,-126.276,+92.1144,-437.3
2019-04-21 03:20:00 GMT,+213.231,-126.272,+91.4743,-436.038
2019-04-21 03:21:00 GMT,+213.231,-126.272,+91.4743,-436.038
2019-04-21 03:22:00 GMT,+213.231,-126.272,+91.4743,-436.038
2019-04-21 03:23:00 GMT,+213.231,-126.272,+91.4743,-436.038
2019-04-21 03:24:00 GMT,+213.231,-126.272,+91.4743,-436.038
2019-04-21 03:25:00 GMT,+213.201,-126.281,+92.8057,-438.58
2019-04-21 03:26:00 GMT,+213.201,-126.281,+92.8057,-438.58
2019-04-21 03:27:00 GMT,+213.201,-126.281,+92.8057,-438.58
2019-04-21 03:28:00 GMT,+213.201,-126.281,+92.8057,-438.58
2019-04-21 03:29:00 GMT,+213.201,-126.281,+92.8057,-438.58
2019-04-21 03:30:00 GMT,+213.189,-126.282,+93.1369,-439.388
2019-04-21 03:31:00 GMT,+213.189,-126.282,+93.1369,-439.388
2019-04-21 03:32:00 GMT,+213.189,-126.282,+93.1369,-439.388
2019-04-21 03:33:00 GMT,+213.189,-126.282,+93.1369,-439.388
2019-04-21 03:34:00 GMT,+213.189,-126.282,+93.134,-439.386
2019-04-21 03:35:00 GMT,+213.166,-126.287,+94.0311,-441.224
2019-04-21 03:36:00 GMT,+213.166,-126.287,+94.033,-441.225
2019-04-21 03:37:00 GMT,+213.166,-126.287,+94.033,-441.225
2019-04-21 03:38:00 GMT,+213.166,-126.287,+94.033,-441.225
2019-04-21 03:39:00 GMT,+213.166,-126.287,+94.033,-441.225
2019-04-21 03:40:00 GMT,+213.146,-126.292,+94.7497,-442.712
2019-04-21 03:41:00 GMT,+213.146,-126.292,+94.7497,-442.712
2019-04-21 03:42:00 GMT,+213.146,-126.292,+94.7497,-442.712
2019-04-21 03:43:00 GMT,+213.146,-126.292,+94.7497,-442.712
2019-04-21 03:44:00 GMT,+213.146,-126.292,+94.7497,-442.712
2019-04-21 03:45:00 GMT,+213.118,-126.302,+95.8536,-444.833
2019-04-21 03:46:00 GMT,+213.118,-126.302,+95.8536,-444.833
2019-04-21 03:47:00 GMT,+213.118,-126.302,+95.8536,-444.833
2019-04-21 03:48:00 GMT,+213.118,-126.302,+95.8536,-444.833
2019-04-21 03:49:00 GMT,+213.118,-126.302,+95.8536,-444.833
2019-04-21 03:50:00 GMT,+213.086,-126.311,+97.1107,-447.383
2019-04-21 03:51:00 GMT,+213.086,-126.311,+97.1061,-447.38
2019-04-21 03:52:00 GMT,+213.086,-126.311,+97.0921,-447.372
2019-04-21 03:53:00 GMT,+213.086,-126.311,+97.0892,-447.37
2019-04-21 03:54:00 GMT,+213.086,-126.311,+97.0981,-447.375
2019-04-21 03:55:00 GMT,+213.084,-126.315,+97.1981,-447.402
2019-04-21 03:56:00 GMT,+213.084,-126.315,+97.1981,-447.402
2019-04-21 03:57:00 GMT,+213.084,-126.315,+97.1981,-447.402
2019-04-21 03:58:00 GMT,+213.084,-126.315,+97.1981,-447.402
2019-04-21 03:59:00 GMT,+213.084,-126.315,+97.1981,-447.402
2019-04-21 04:00:00 GMT,+213.064,-126.319,+97.9374,-448.889
2019-04-21 04:01:00 GMT,+213.064,-126.319,+97.9374,-448.889
2019-04-21 04:02:00 GMT,+213.064,-126.319,+97.9374,-448.889
2019-04-21 04:03:00 GMT,+213.064,-126.319,+97.9374,-448.889
2019-04-21 04:04:00 GMT,+213.064,-126.319,+97.9374,-448.889
2019-04-21 04:05:00 GMT,+212.85,-126.373,+106.12,-465.533
2019-04-21 04:06:00 GMT,+212.85,-126.373,+106.12,-465.533
2019-04-21 04:07:00 GMT,+212.85,-126.373,+106.12,-465.533
2019-04-21 04:08:00 GMT,+212.85,-126.373,+106.12,-465.533
2019-04-21 04:09:00 GMT,+212.85,-126.373,+106.119,-465.532
2019-04-21 04:10:00 GMT,+212.935,-126.35,+102.886,-458.796
2019-04-21 04:11:00 GMT,+212.935,-126.35,+102.886,-458.796
2019-04-21 04:12:00 GMT,+212.935,-126.35,+102.886,-458.796
2019-04-21 04:13:00 GMT,+212.935,-126.35,+102.886,-458.796
2019-04-21 04:14:00 GMT,+212.935,-126.35,+102.886,-458.796
2019-04-21 04:15:00 GMT,+213.197,-126.282,+92.9448,-438.656
2019-04-21 04:16:00 GMT,+213.197,-126.282,+92.945,-438.657
2019-04-21 04:17:00 GMT,+213.197,-126.282,+92.945,-438.657
2019-04-21 04:18:00 GMT,+213.197,-126.282,+92.945,-438.657
2019-04-21 04:19:00 GMT,+213.197,-126.282,+92.945,-438.657
2019-04-21 04:20:00 GMT,+213.628,-126.168,+76.3445,-405.185
2019-04-21 04:21:00 GMT,+213.628,-126.168,+76.3445,-405.185
2019-04-21 04:22:00 GMT,+213.628,-126.168,+76.3445,-405.185
2019-04-21 04:23:00 GMT,+213.628,-126.168,+76.3445,-405.185
2019-04-21 04:24:00 GMT,+213.628,-126.168,+76.3445,-405.185
2019-04-21 04:25:00 GMT,+213.729,-126.49,+100.748,-393.167
2019-04-21 04:26:00 GMT,+213.729,-126.49,+100.748,-393.167
2019-04-21 04:27:00 GMT,+213.729,-126.49,+100.748,-393.167
2019-04-21 04:28:00 GMT,+213.729,-126.49,+100.748,-393.167
2019-04-21 04:29:00 GMT,+213.729,-126.49,+100.748,-393.167
2019-04-21 04:30:00 GMT,+213.986,-126.66,+110.106,-370.394
2019-04-21 04:31:00 GMT,+213.986,-126.66,+110.106,-370.394
2019-04-21 04:32:00 GMT,+213.986,-126.66,+110.106,-370.394
2019-04-21 04:33:00 GMT,+213.986,-126.66,+110.106,-370.394
2019-04-21 04:34:00 GMT,+213.986,-126.66,+110.106,-370.394
2019-04-21 04:35:00 GMT,+214.368,-126.652,+102.819,-339.801
2019-04-21 04:36:00 GMT,+214.368,-126.652,+102.819,-339.801
2019-04-21 04:37:00 GMT,+214.368,-126.652,+102.819,-339.801
2019-04-21 04:38:00 GMT,+214.368,-126.652,+102.819,-339.801
2019-04-21 04:39:00 GMT,+214.368,-126.652,+102.819,-339.801
2019-04-21 04:40:00 GMT,+214.647,-126.676,+99.9536,-317.143
2019-04-21 04:41:00 GMT,+214.647,-126.676,+99.9536,-317.143
2019-04-21 04:42:00 GMT,+214.647,-126.676,+99.9536,-317.143
2019-04-21 04:43:00 GMT,+214.647,-126.676,+99.9536,-317.143
2019-04-21 04:44:00 GMT,+214.647,-126.676,+99.9536,-317.143
2019-04-21 04:45:00 GMT,+214.827,-126.694,+98.2967,-302.471
2019-04-21 04:46:00 GMT,+214.827,-126.694,+98.2967,-302.471
2019-04-21 04:47:00 GMT,+214.827,-126.694,+98.2967,-302.471
2019-04-21 04:48:00 GMT,+214.827,-126.694,+98.2967,-302.471
2019-04-21 04:49:00 GMT,+214.827,-126.694,+98.2967,-302.471
2019-04-21 04:50:00 GMT,+214.815,-126.725,+100.924,-303.287
2019-04-21 04:51:00 GMT,+214.815,-126.725,+100.924,-303.287
2019-04-21 04:52:00 GMT,+214.815,-126.725,+100.924,-303.287
2019-04-21 04:53:00 GMT,+214.815,-126.725,+100.924,-303.287
2019-04-21 04:54:00 GMT,+214.815,-126.725,+100.924,-303.287
2019-04-21 04:55:00 GMT,+214.731,-126.657,+96.9079,-310.83
2019-04-21 04:56:00 GMT,+214.731,-126.657,+96.9079,-310.83
2019-04-21 04:57:00 GMT,+214.731,-126.657,+96.9079,-310.83
2019-04-21 04:58:00 GMT,+214.731,-126.657,+96.9079,-310.83
2019-04-21 04:59:00 GMT,+214.731,-126.657,+96.9079,-310.83
2019-04-21 05:00:00 GMT,+214.766,-126.647,+95.5821,-307.869
2019-04-21 05:01:00 GMT,+214.766,-126.647,+95.5821,-307.869
2019-04-21 05:02:00 GMT,+214.766,-126.647,+95.5821,-307.869
2019-04-21 05:03:00 GMT,+214.766,-126.647,+95.5821,-307.869
2019-04-21 05:04:00 GMT,+214.766,-126.647,+95.5821,-307.869
2019-04-21 05:05:00 GMT,+214.724,-126.659,+97.2134,-311.342
2019-04-21 05:06:00 GMT,+214.724,-126.659,+97.2134,-311.342
2019-04-21 05:07:00 GMT,+214.724,-126.659,+97.2134,-311.342
2019-04-21 05:08:00 GMT,+214.724,-126.659,+97.2134,-311.342
2019-04-21 05:09:00 GMT,+214.724,-126.659,+97.2134,-311.342
2019-04-21 05:10:00 GMT,+214.699,-126.664,+98.1487,-313.291
2019-04-21 05:11:00 GMT,+214.699,-126.664,+98.1487,-313.291
2019-04-21 05:12:00 GMT,+214.699,-126.664,+98.1487,-313.291
2019-04-21 05:13:00 GMT,+214.699,-126.664,+98.1487,-313.291
2019-04-21 05:14:00 GMT,+214.699,-126.664,+98.1487,-313.291
2019-04-21 05:15:00 GMT,+214.67,-126.671,+99.3604,-315.685
2019-04-21 05:16:00 GMT,+214.67,-126.671,+99.3604,-315.685
2019-04-21 05:17:00 GMT,+214.67,-126.671,+99.3604,-315.685
2019-04-21 05:18:00 GMT,+214.67,-126.671,+99.3604,-315.685
2019-04-21 05:19:00 GMT,+214.67,-126.671,+99.3604,-315.685
2019-04-21 05:20:00 GMT,+214.653,-126.674,+100.059,-316.995
2019-04-21 05:21:00 GMT,+214.653,-126.674,+100.059,-316.995
2019-04-21 05:22:00 GMT,+214.653,-126.674,+100.059,-316.995
2019-04-21 05:23:00 GMT,+214.653,-126.674,+100.059,-316.995
2019-04-21 05:24:00 GMT,+214.654,-126.673,+99.9272,-316.916
2019-04-21 05:25:00 GMT,+214.647,-126.671,+100.06,-317.367
2019-04-21 05:26:00 GMT,+214.649,-126.669,+99.8417,-317.236
2019-04-21 05:27:00 GMT,+214.652,-126.666,+99.5768,-317.076
2019-04-21 05:28:00 GMT,+214.655,-126.663,+99.2473,-316.878
2019-04-21 05:29:00 GMT,+214.658,-126.659,+98.907,-316.673
2019-04-21 05:30:00 GMT,+214.651,-126.656,+98.9803,-317.186
2019-04-21 05:31:00 GMT,+214.654,-126.653,+98.6178,-316.968
2019-04-21 05:32:00 GMT,+214.658,-126.648,+98.195,-316.713
2019-04-21 05:33:00 GMT,+214.662,-126.644,+97.7793,-316.463
2019-04-21 05:34:00 GMT,+214.666,-126.639,+97.2838,-316.165
2019-04-21 05:35:00 GMT,+214.684,-126.627,+96.1422,-314.731
2019-04-21 05:36:00 GMT,+214.689,-126.621,+95.5466,-314.372
2019-04-21 05:37:00 GMT,+214.695,-126.614,+94.9605,-314.02
2019-04-21 05:38:00 GMT,+214.7,-126.609,+94.3991,-313.682
2019-04-21 05:39:00 GMT,+214.706,-126.602,+93.7295,-313.279
2019-04-21 05:40:00 GMT,+214.661,-126.611,+94.9105,-317.123
2019-04-21 05:41:00 GMT,+214.668,-126.603,+94.1449,-316.663
2019-04-21 05:42:00 GMT,+214.674,-126.596,+93.4325,-316.235
2019-04-21 05:43:00 GMT,+214.682,-126.587,+92.6241,-315.749
2019-04-21 05:44:00 GMT,+214.689,-126.578,+91.7555,-315.227
2019-04-21 05:45:00 GMT,+214.779,-126.544,+87.6575,-307.916
2019-04-21 05:46:00 GMT,+214.787,-126.535,+86.7776,-307.389
2019-04-21 05:47:00 GMT,+214.799,-126.521,+85.4567,-306.596
2019-04-21 05:48:00 GMT,+214.807,-126.512,+84.5136,-306.032
2019-04-21 05:49:00 GMT,+214.815,-126.503,+83.6861,-305.537
2019-04-21 05:50:00 GMT,+214.925,-126.469,+79.4079,-296.434
2019-04-21 05:51:00 GMT,+214.93,-126.463,+78.8574,-296.104
2019-04-21 05:52:00 GMT,+214.934,-126.458,+78.3553,-295.804
2019-04-21 05:53:00 GMT,+214.939,-126.452,+77.8531,-295.503
2019-04-21 05:54:00 GMT,+214.944,-126.447,+77.3049,-295.175
2019-04-21 05:55:00 GMT,+215.051,-126.421,+73.8926,-286.078
2019-04-21 05:56:00 GMT,+215.056,-126.415,+73.3381,-285.747
2019-04-21 05:57:00 GMT,+215.061,-126.409,+72.7602,-285.402
2019-04-21 05:58:00 GMT,+215.056,-126.415,+73.3593,-285.753
2019-04-21 05:59:00 GMT,+214.89,-126.606,+91.6715,-296.734
2019-04-21 06:00:00 GMT,+214.92,-126.68,+97.9113,-292.432
2019-04-21 06:01:00 GMT,+214.92,-126.68,+97.9113,-292.432
2019-04-21 06:02:00 GMT,+214.92,-126.68,+97.9113,-292.432
2019-04-21 06:03:00 GMT,+214.92,-126.68,+97.9113,-292.432
2019-04-21 06:04:00 GMT,+214.92,-126.68,+97.9113,-292.432
2019-04-21 06:05:00 GMT,+214.968,-126.711,+100.455,-287.07
2019-04-21 06:06:00 GMT,+214.968,-126.711,+100.455,-287.07
2019-04-21 06:07:00 GMT,+214.968,-126.711,+100.455,-287.07
