# file...... output/current2.csv
# date...... Thu May  5 00:27:54 2022
# user...... void
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,Bus619:measured_current_C.real, Bus629:measured_current_A.real, Bus639:measured_current_B.real, Bus676:measured_current_B.real, Bus682:measured_current_B.real, Bus688:measured_current_B.real, Bus701:measured_current_C.real, Bus702:measured_current_B.real, Bus755:measured_current_B.real, Bus778:measured_current_C.real, Bus780:measured_current_C.real, Bus785:measured_current_B.real, Bus813:measured_current_B.real, Bus817:measured_current_A.real, Bus835:measured_current_C.real, Bus860:measured_current_A.real, Bus861:measured_current_A.real, Bus886:measured_current_B.real, Bus896:measured_current_A.real, Bus898:measured_current_A.real, Bus899:measured_current_B.real, Bus900:measured_current_A.real, Bus906:measured_current_A
2019-09-30 18:46:00 GMT,+24.7215,+17.5198,-41.9084,-40.2205,-42.0303,-40.38,+25.9794,-41.5932,-22.007,+13.4347,+13.407,-21.4336,-21.6786,+8.7038,+13.6592,+8.86806,+8.74643,-22.0279,+8.75329,+8.7848,-22.1367,+8.73763,+8.75089-20.4069j
2019-09-30 18:47:00 GMT,+24.7209,+17.5178,-41.9058,-40.2179,-42.0277,-40.3775,+25.9786,-41.5906,-22.0049,+13.4344,+13.4067,-21.4316,-21.6765,+8.70199,+13.6588,+8.86626,+8.74462,-22.0258,+8.75147,+8.78296,-22.1346,+8.73581,+8.74906-20.4053j
2019-09-30 18:48:00 GMT,+24.7215,+17.5198,-41.9084,-40.2205,-42.0303,-40.38,+25.9794,-41.5932,-22.007,+13.4347,+13.407,-21.4336,-21.6786,+8.7038,+13.6592,+8.86806,+8.74643,-22.0279,+8.75329,+8.7848,-22.1368,+8.73763,+8.75089-20.4069j
2019-09-30 18:49:00 GMT,+24.7215,+17.5198,-41.9084,-40.2205,-42.0303,-40.38,+25.9794,-41.5932,-22.007,+13.4347,+13.407,-21.4336,-21.6786,+8.7038,+13.6592,+8.86806,+8.74643,-22.0279,+8.75329,+8.7848,-22.1368,+8.73763,+8.75089-20.4069j
2019-09-30 18:50:00 GMT,+26.7223,+19.6279,-45.6608,-44.359,-46.0472,-44.461,+28.1371,-45.3041,-22.4815,+13.9068,+13.7551,-22.204,-22.4052,+8.91067,+14.1067,+9.12876,+9.03213,-22.6247,+8.9826,+9.09342,-22.7977,+8.9752,+9.0413-21.2268j
2019-09-30 18:51:00 GMT,+26.7223,+19.6279,-45.6608,-44.359,-46.0472,-44.461,+28.1371,-45.3041,-22.4815,+13.9068,+13.7551,-22.204,-22.4052,+8.91067,+14.1067,+9.12876,+9.03213,-22.6247,+8.9826,+9.09342,-22.7977,+8.9752,+9.0413-21.2268j
2019-09-30 18:52:00 GMT,+26.7223,+19.6279,-45.6608,-44.359,-46.0472,-44.461,+28.1371,-45.3041,-22.4815,+13.9068,+13.7551,-22.204,-22.4052,+8.91067,+14.1067,+9.12876,+9.03213,-22.6247,+8.9826,+9.09342,-22.7977,+8.9752,+9.0413-21.2268j
2019-09-30 18:53:00 GMT,+26.7223,+19.6279,-45.6608,-44.359,-46.0472,-44.461,+28.1371,-45.3041,-22.4815,+13.9068,+13.7551,-22.204,-22.4052,+8.91067,+14.1067,+9.12876,+9.03213,-22.6247,+8.9826,+9.09342,-22.7977,+8.9752,+9.0413-21.2268j
2019-09-30 18:54:00 GMT,+26.7223,+19.6279,-45.6608,-44.359,-46.0472,-44.461,+28.1371,-45.3041,-22.4815,+13.9068,+13.7551,-22.204,-22.4052,+8.91067,+14.1067,+9.12876,+9.03213,-22.6247,+8.9826,+9.09342,-22.7977,+8.9752,+9.0413-21.2268j
2019-09-30 18:55:00 GMT,+27.7485,+21.0025,-47.8983,-47.022,-47.7299,-47.0009,+28.8017,-47.3711,-23.033,+14.5796,+14.1908,-22.9587,-23.2002,+9.23261,+14.55,+9.32694,+9.36355,-23.1243,+9.229,+9.42085,-23.3891,+9.26287,+9.33477-21.9974j
2019-09-30 18:56:00 GMT,+27.7485,+21.0025,-47.8983,-47.022,-47.7299,-47.0009,+28.8017,-47.3711,-23.033,+14.5796,+14.1908,-22.9587,-23.2002,+9.23261,+14.55,+9.32694,+9.36355,-23.1243,+9.229,+9.42085,-23.3891,+9.26287,+9.33477-21.9974j
2019-09-30 18:57:00 GMT,+27.7485,+21.0025,-47.8983,-47.022,-47.7299,-47.0009,+28.8017,-47.3711,-23.033,+14.5796,+14.1908,-22.9587,-23.2002,+9.23261,+14.55,+9.32694,+9.36355,-23.1243,+9.229,+9.42085,-23.3891,+9.26287,+9.33477-21.9974j
2019-09-30 18:58:00 GMT,+27.7485,+21.0025,-47.8983,-47.022,-47.7299,-47.0009,+28.8017,-47.3711,-23.033,+14.5796,+14.1908,-22.9587,-23.2002,+9.23261,+14.55,+9.32694,+9.36355,-23.1243,+9.229,+9.42085,-23.3891,+9.26287,+9.33477-21.9974j
2019-09-30 18:59:00 GMT,+27.7485,+21.0025,-47.8983,-47.022,-47.7299,-47.0009,+28.8017,-47.3711,-23.033,+14.5796,+14.1908,-22.9587,-23.2002,+9.23261,+14.55,+9.32694,+9.36355,-23.1243,+9.229,+9.42085,-23.3891,+9.26287,+9.33477-21.9974j
2019-09-30 19:00:00 GMT,+27.7275,+20.9724,-47.3952,-47.3773,-47.1112,-46.6616,+28.1487,-47.0259,-23.6969,+14.984,+14.4073,-23.4209,-23.6939,+9.47585,+14.8923,+9.51433,+9.57277,-23.7002,+9.47238,+9.61908,-23.8866,+9.43826,+9.57987-22.6926j
2019-09-30 19:01:00 GMT,+27.7275,+20.9724,-47.3952,-47.3773,-47.1112,-46.6616,+28.1487,-47.0259,-23.6969,+14.984,+14.4073,-23.4209,-23.6939,+9.47585,+14.8923,+9.51433,+9.57277,-23.7002,+9.47238,+9.61908,-23.8866,+9.43826,+9.57987-22.6926j
2019-09-30 19:02:00 GMT,+27.7275,+20.9724,-47.3952,-47.3773,-47.1112,-46.6616,+28.1487,-47.0259,-23.6969,+14.984,+14.4073,-23.4209,-23.6939,+9.47585,+14.8923,+9.51433,+9.57277,-23.7002,+9.47238,+9.61908,-23.8866,+9.43826,+9.57987-22.6926j
2019-09-30 19:03:00 GMT,+27.7275,+20.9724,-47.3952,-47.3773,-47.1112,-46.6616,+28.1487,-47.0259,-23.6969,+14.984,+14.4073,-23.4209,-23.6939,+9.47585,+14.8923,+9.51433,+9.57277,-23.7002,+9.47238,+9.61908,-23.8866,+9.43826,+9.57987-22.6926j
2019-09-30 19:04:00 GMT,+27.7275,+20.9724,-47.3952,-47.3773,-47.1112,-46.6616,+28.1487,-47.0259,-23.6969,+14.984,+14.4073,-23.4209,-23.6939,+9.47585,+14.8923,+9.51433,+9.57277,-23.7002,+9.47238,+9.61908,-23.8866,+9.43826,+9.57987-22.6926j
2019-09-30 19:05:00 GMT,+29.8725,+23.4527,-51.204,-51.9542,-50.9982,-50.5745,+30.1619,-50.5876,-24.3389,+15.3647,+14.7126,-23.9706,-24.2207,+9.71016,+15.1408,+9.68068,+9.82262,-24.3357,+9.74568,+9.91798,-24.517,+9.68717,+9.89627-23.4931j
2019-09-30 19:06:00 GMT,+29.8725,+23.4527,-51.204,-51.9542,-50.9982,-50.5745,+30.1619,-50.5876,-24.3389,+15.3647,+14.7126,-23.9706,-24.2207,+9.71016,+15.1408,+9.68068,+9.82262,-24.3357,+9.74568,+9.91798,-24.517,+9.68717,+9.89627-23.4931j
2019-09-30 19:07:00 GMT,+29.8725,+23.4527,-51.204,-51.9542,-50.9982,-50.5745,+30.1619,-50.5876,-24.3389,+15.3647,+14.7126,-23.9706,-24.2207,+9.71016,+15.1408,+9.68068,+9.82262,-24.3357,+9.74568,+9.91798,-24.517,+9.68717,+9.89627-23.4931j
2019-09-30 19:08:00 GMT,+29.8725,+23.4527,-51.204,-51.9542,-50.9982,-50.5745,+30.1619,-50.5876,-24.3389,+15.3647,+14.7126,-23.9706,-24.2207,+9.71016,+15.1408,+9.68068,+9.82262,-24.3357,+9.74568,+9.91798,-24.517,+9.68717,+9.89627-23.4931j
2019-09-30 19:09:00 GMT,+29.8725,+23.4527,-51.204,-51.9542,-50.9982,-50.5745,+30.1619,-50.5876,-24.3389,+15.3647,+14.7126,-23.9706,-24.2207,+9.71016,+15.1408,+9.68068,+9.82262,-24.3357,+9.74568,+9.91798,-24.517,+9.68717,+9.89627-23.4931j
2019-09-30 19:10:00 GMT,+30.2855,+24.1235,-52.081,-53.2625,-52.1761,-51.3499,+30.3267,-51.7842,-25.2123,+16.011,+15.3563,-25.1302,-25.2191,+10.0727,+15.7758,+10.0348,+10.1899,-25.5896,+10.1447,+10.3612,-25.7725,+10.0767,+10.3087-24.5851j
2019-09-30 19:11:00 GMT,+30.2855,+24.1235,-52.081,-53.2625,-52.1761,-51.3499,+30.3267,-51.7842,-25.2123,+16.011,+15.3563,-25.1302,-25.2191,+10.0727,+15.7758,+10.0348,+10.1899,-25.5896,+10.1447,+10.3612,-25.7725,+10.0767,+10.3087-24.5851j
2019-09-30 19:12:00 GMT,+30.2855,+24.1235,-52.081,-53.2625,-52.1761,-51.3499,+30.3267,-51.7842,-25.2123,+16.011,+15.3563,-25.1302,-25.2191,+10.0727,+15.7758,+10.0348,+10.1899,-25.5896,+10.1447,+10.3612,-25.7725,+10.0767,+10.3087-24.5851j
2019-09-30 19:13:00 GMT,+30.2855,+24.1235,-52.081,-53.2625,-52.1761,-51.3499,+30.3267,-51.7842,-25.2123,+16.011,+15.3563,-25.1302,-25.2191,+10.0727,+15.7758,+10.0348,+10.1899,-25.5896,+10.1447,+10.3612,-25.7725,+10.0767,+10.3087-24.5851j
2019-09-30 19:14:00 GMT,+30.2855,+24.1235,-52.081,-53.2625,-52.1761,-51.3499,+30.3267,-51.7842,-25.2123,+16.011,+15.3563,-25.1302,-25.2191,+10.0727,+15.7758,+10.0348,+10.1899,-25.5896,+10.1447,+10.3612,-25.7725,+10.0767,+10.3087-24.5851j
2019-09-30 19:15:00 GMT,+28.7582,+22.3953,-48.5929,-50.1813,-48.6974,-47.873,+28.5586,-48.9953,-25.3673,+16.184,+15.4847,-25.1674,-25.3196,+10.1375,+15.7802,+10.063,+10.1623,-25.645,+10.1633,+10.4008,-26.0971,+10.1073,+10.3158-24.6203j
2019-09-30 19:16:00 GMT,+28.7582,+22.3953,-48.5929,-50.1813,-48.6974,-47.873,+28.5586,-48.9953,-25.3673,+16.184,+15.4847,-25.1674,-25.3196,+10.1375,+15.7802,+10.063,+10.1623,-25.645,+10.1633,+10.4008,-26.0971,+10.1073,+10.3158-24.6203j
2019-09-30 19:17:00 GMT,+28.7582,+22.3953,-48.5929,-50.1813,-48.6974,-47.873,+28.5586,-48.9953,-25.3673,+16.184,+15.4847,-25.1674,-25.3196,+10.1375,+15.7802,+10.063,+10.1623,-25.645,+10.1633,+10.4008,-26.0971,+10.1073,+10.3158-24.6203j
2019-09-30 19:18:00 GMT,+28.7582,+22.3953,-48.5929,-50.1813,-48.6974,-47.873,+28.5586,-48.9953,-25.3673,+16.184,+15.4847,-25.1674,-25.3196,+10.1375,+15.7802,+10.063,+10.1623,-25.645,+10.1633,+10.4008,-26.0971,+10.1073,+10.3158-24.6203j
2019-09-30 19:19:00 GMT,+28.7582,+22.3953,-48.5929,-50.1813,-48.6974,-47.873,+28.5586,-48.9953,-25.3673,+16.184,+15.4847,-25.1674,-25.3196,+10.1375,+15.7802,+10.063,+10.1623,-25.645,+10.1633,+10.4008,-26.0971,+10.1073,+10.3158-24.6203j
2019-09-30 19:20:00 GMT,+26.0478,+19.2343,-43.4577,-44.9274,-43.7957,-42.6495,+25.8327,-44.1837,-24.8662,+15.7777,+15.083,-24.5216,-24.7954,+9.67221,+15.3751,+9.71771,+9.7182,-25.0207,+9.7848,+9.90283,-25.4582,+9.75222,+9.9706-23.9703j
2019-09-30 19:21:00 GMT,+26.0478,+19.2343,-43.4577,-44.9274,-43.7957,-42.6495,+25.8327,-44.1837,-24.8662,+15.7777,+15.083,-24.5216,-24.7954,+9.67221,+15.3751,+9.71771,+9.7182,-25.0207,+9.7848,+9.90283,-25.4582,+9.75222,+9.9706-23.9703j
2019-09-30 19:22:00 GMT,+26.0478,+19.2343,-43.4577,-44.9274,-43.7957,-42.6495,+25.8327,-44.1837,-24.8662,+15.7777,+15.083,-24.5216,-24.7954,+9.67221,+15.3751,+9.71771,+9.7182,-25.0207,+9.7848,+9.90283,-25.4582,+9.75222,+9.9706-23.9703j
2019-09-30 19:23:00 GMT,+26.0478,+19.2343,-43.4577,-44.9274,-43.7957,-42.6495,+25.8327,-44.1837,-24.8662,+15.7777,+15.083,-24.5216,-24.7954,+9.67221,+15.3751,+9.71771,+9.7182,-25.0207,+9.7848,+9.90283,-25.4582,+9.75222,+9.9706-23.9703j
2019-09-30 19:24:00 GMT,+26.0478,+19.2343,-43.4577,-44.9274,-43.7957,-42.6495,+25.8327,-44.1837,-24.8662,+15.7777,+15.083,-24.5216,-24.7954,+9.67221,+15.3751,+9.71771,+9.7182,-25.0207,+9.7848,+9.90283,-25.4582,+9.75222,+9.9706-23.9703j
2019-09-30 19:25:00 GMT,+22.1634,+15.3605,-36.3952,-37.1691,-36.5418,-35.8572,+22.208,-37.0517,-23.3539,+14.8403,+14.3635,-22.9511,-23.3887,+8.97475,+14.4466,+8.97007,+8.95362,-23.4421,+8.96879,+9.01186,-23.88,+9.08226,+9.14165-22.4312j
2019-09-30 19:26:00 GMT,+22.1634,+15.3605,-36.3952,-37.1691,-36.5418,-35.8572,+22.208,-37.0517,-23.3539,+14.8403,+14.3635,-22.9511,-23.3887,+8.97475,+14.4466,+8.97007,+8.95362,-23.4421,+8.96879,+9.01186,-23.88,+9.08226,+9.14165-22.4312j
2019-09-30 19:27:00 GMT,+22.1634,+15.3605,-36.3952,-37.1691,-36.5418,-35.8572,+22.208,-37.0517,-23.3539,+14.8403,+14.3635,-22.9511,-23.3887,+8.97475,+14.4466,+8.97007,+8.95362,-23.4421,+8.96879,+9.01186,-23.88,+9.08226,+9.14165-22.4312j
2019-09-30 19:28:00 GMT,+22.1634,+15.3605,-36.3952,-37.1691,-36.5418,-35.8572,+22.208,-37.0517,-23.3539,+14.8403,+14.3635,-22.9511,-23.3887,+8.97475,+14.4466,+8.97007,+8.95362,-23.4421,+8.96879,+9.01186,-23.88,+9.08226,+9.14165-22.4312j
2019-09-30 19:29:00 GMT,+22.1634,+15.3605,-36.3952,-37.1691,-36.5418,-35.8572,+22.208,-37.0517,-23.3539,+14.8403,+14.3635,-22.9511,-23.3887,+8.97475,+14.4466,+8.97007,+8.95362,-23.4421,+8.96879,+9.01186,-23.88,+9.08226,+9.14165-22.4312j
2019-09-30 19:30:00 GMT,+18.0037,+11.0629,-28.3537,-28.7341,-28.4437,-28.0663,+17.9967,-29.0155,-21.3259,+13.7169,+13.4101,-21.0294,-21.5374,+7.9324,+13.3219,+8.0473,+7.99169,-21.5399,+8.08928,+7.9823,-21.7889,+8.24749,+8.10264-20.4785j
2019-09-30 19:31:00 GMT,+18.0037,+11.0629,-28.3537,-28.7341,-28.4437,-28.0663,+17.9967,-29.0155,-21.3259,+13.7169,+13.4101,-21.0294,-21.5374,+7.9324,+13.3219,+8.0473,+7.99169,-21.5399,+8.08928,+7.9823,-21.7889,+8.24749,+8.10264-20.4785j
2019-09-30 19:32:00 GMT,+18.0037,+11.0629,-28.3537,-28.7341,-28.4437,-28.0663,+17.9967,-29.0155,-21.3259,+13.7169,+13.4101,-21.0294,-21.5374,+7.9324,+13.3219,+8.0473,+7.99169,-21.5399,+8.08928,+7.9823,-21.7889,+8.24749,+8.10264-20.4785j
2019-09-30 19:33:00 GMT,+18.0037,+11.0629,-28.3537,-28.7341,-28.4437,-28.0663,+17.9967,-29.0155,-21.3259,+13.7169,+13.4101,-21.0294,-21.5374,+7.9324,+13.3219,+8.0473,+7.99169,-21.5399,+8.08928,+7.9823,-21.7889,+8.24749,+8.10264-20.4785j
2019-09-30 19:34:00 GMT,+18.0037,+11.0629,-28.3537,-28.7341,-28.4437,-28.0663,+17.9967,-29.0155,-21.3259,+13.7169,+13.4101,-21.0294,-21.5374,+7.9324,+13.3219,+8.0473,+7.99169,-21.5399,+8.08928,+7.9823,-21.7889,+8.24749,+8.10264-20.4785j
2019-09-30 19:35:00 GMT,+14.3561,+9.17166,-23.3124,-23.3018,-23.6391,-23.3675,+14.4503,-23.3502,-19.8349,+12.7253,+12.6674,-19.5634,-19.9075,+7.12941,+12.6307,+7.31998,+7.1896,-19.8742,+7.1659,+7.20713,-19.9724,+7.51362,+7.17706-18.8631j
2019-09-30 19:36:00 GMT,+14.3561,+9.17166,-23.3124,-23.3018,-23.6391,-23.3675,+14.4503,-23.3502,-19.8349,+12.7253,+12.6674,-19.5634,-19.9075,+7.12941,+12.6307,+7.31998,+7.1896,-19.8742,+7.1659,+7.20713,-19.9724,+7.51362,+7.17706-18.8631j
2019-09-30 19:37:00 GMT,+14.3561,+9.17166,-23.3124,-23.3018,-23.6391,-23.3675,+14.4503,-23.3502,-19.8349,+12.7253,+12.6674,-19.5634,-19.9075,+7.12941,+12.6307,+7.31998,+7.1896,-19.8742,+7.1659,+7.20713,-19.9724,+7.51362,+7.17706-18.8631j
2019-09-30 19:38:00 GMT,+14.3561,+9.17166,-23.3124,-23.3018,-23.6391,-23.3675,+14.4503,-23.3502,-19.8349,+12.7253,+12.6674,-19.5634,-19.9075,+7.12941,+12.6307,+7.31998,+7.1896,-19.8742,+7.1659,+7.20713,-19.9724,+7.51362,+7.17706-18.8631j
2019-09-30 19:39:00 GMT,+14.3561,+9.17166,-23.3124,-23.3018,-23.6391,-23.3675,+14.4503,-23.3502,-19.8349,+12.7253,+12.6674,-19.5634,-19.9075,+7.12941,+12.6307,+7.31998,+7.1896,-19.8742,+7.1659,+7.20713,-19.9724,+7.51362,+7.17706-18.8631j
2019-09-30 19:40:00 GMT,+10.0335,+7.21698,-17.3836,-17.3886,-17.8125,-17.5661,+10.2604,-17.2243,-19.7513,+11.9995,+12.0838,-19.8888,-20.0507,+7.77195,+12.1324,+7.89358,+7.84456,-19.9561,+7.84176,+7.98942,-19.9288,+6.75436,+7.89835-18.5077j
2019-09-30 19:41:00 GMT,+10.0335,+7.21698,-17.3836,-17.3886,-17.8125,-17.5661,+10.2604,-17.2243,-19.7513,+11.9995,+12.0838,-19.8888,-20.0507,+7.77195,+12.1324,+7.89358,+7.84456,-19.9561,+7.84176,+7.98942,-19.9288,+6.75436,+7.89835-18.5077j
2019-09-30 19:42:00 GMT,+10.0335,+7.21698,-17.3836,-17.3886,-17.8125,-17.5661,+10.2604,-17.2243,-19.7513,+11.9995,+12.0838,-19.8888,-20.0507,+7.77195,+12.1324,+7.89358,+7.84456,-19.9561,+7.84176,+7.98942,-19.9288,+6.75436,+7.89835-18.5077j
2019-09-30 19:43:00 GMT,+10.0335,+7.21698,-17.3836,-17.3886,-17.8125,-17.5661,+10.2604,-17.2243,-19.7513,+11.9995,+12.0838,-19.8888,-20.0507,+7.77195,+12.1324,+7.89358,+7.84456,-19.9561,+7.84176,+7.98942,-19.9288,+6.75436,+7.89835-18.5077j
2019-09-30 19:44:00 GMT,+10.0335,+7.21698,-17.3836,-17.3886,-17.8125,-17.5661,+10.2604,-17.2243,-19.7513,+11.9995,+12.0838,-19.8888,-20.0507,+7.77195,+12.1324,+7.89358,+7.84456,-19.9561,+7.84176,+7.98942,-19.9288,+6.75436,+7.89835-18.5077j
2019-09-30 19:45:00 GMT,+7.97136,+5.52872,-13.6004,-13.507,-13.4427,-14.0917,+7.95438,-13.1998,-18.3651,+11.3133,+11.3558,-18.7007,-18.6677,+7.25127,+11.4276,+7.20426,+7.267,-18.5113,+7.28519,+7.42967,-18.4704,+7.62296,+7.25905-17.2554j
2019-09-30 19:46:00 GMT,+7.97136,+5.52872,-13.6004,-13.507,-13.4427,-14.0917,+7.95438,-13.1998,-18.3651,+11.3133,+11.3558,-18.7007,-18.6677,+7.25127,+11.4276,+7.20426,+7.267,-18.5113,+7.28519,+7.42967,-18.4704,+7.62296,+7.25905-17.2554j
2019-09-30 19:47:00 GMT,+7.97136,+5.52872,-13.6004,-13.507,-13.4427,-14.0917,+7.95438,-13.1998,-18.3651,+11.3133,+11.3558,-18.7007,-18.6677,+7.25127,+11.4276,+7.20426,+7.267,-18.5113,+7.28519,+7.42967,-18.4704,+7.62296,+7.25905-17.2554j
2019-09-30 19:48:00 GMT,+7.97136,+5.52872,-13.6004,-13.507,-13.4427,-14.0917,+7.95438,-13.1998,-18.3651,+11.3133,+11.3558,-18.7007,-18.6677,+7.25127,+11.4276,+7.20426,+7.267,-18.5113,+7.28519,+7.42967,-18.4704,+7.62296,+7.25905-17.2554j
2019-09-30 19:49:00 GMT,+7.97136,+5.52872,-13.6004,-13.507,-13.4427,-14.0917,+7.95438,-13.1998,-18.3651,+11.3133,+11.3558,-18.7007,-18.6677,+7.25127,+11.4276,+7.20426,+7.267,-18.5113,+7.28519,+7.42967,-18.4704,+7.62296,+7.25905-17.2554j
2019-09-30 19:50:00 GMT,+9.99519,+7.01463,-16.8524,-16.737,-16.6212,-17.0038,+10.0488,-16.7264,-17.83,+10.8252,+10.858,-17.9326,-17.8944,+6.96824,+11.0526,+6.92516,+6.90456,-18.1562,+7.10422,+7.1286,-17.9385,+7.27984,+6.96955-16.6723j
2019-09-30 19:51:00 GMT,+9.99519,+7.01463,-16.8524,-16.737,-16.6212,-17.0038,+10.0488,-16.7264,-17.83,+10.8252,+10.858,-17.9326,-17.8944,+6.96824,+11.0526,+6.92516,+6.90456,-18.1562,+7.10422,+7.1286,-17.9385,+7.27984,+6.96955-16.6723j
2019-09-30 19:52:00 GMT,+9.99519,+7.01463,-16.8524,-16.737,-16.6212,-17.0038,+10.0488,-16.7264,-17.83,+10.8252,+10.858,-17.9326,-17.8944,+6.96824,+11.0526,+6.92516,+6.90456,-18.1562,+7.10422,+7.1286,-17.9385,+7.27984,+6.96955-16.6723j
2019-09-30 19:53:00 GMT,+9.99519,+7.01463,-16.8524,-16.737,-16.6212,-17.0038,+10.0488,-16.7264,-17.83,+10.8252,+10.858,-17.9326,-17.8944,+6.96824,+11.0526,+6.92516,+6.90456,-18.1562,+7.10422,+7.1286,-17.9385,+7.27984,+6.96955-16.6723j
2019-09-30 19:54:00 GMT,+9.99519,+7.01463,-16.8524,-16.737,-16.6212,-17.0038,+10.0488,-16.7264,-17.83,+10.8252,+10.858,-17.9326,-17.8944,+6.96824,+11.0526,+6.92516,+6.90456,-18.1562,+7.10422,+7.1286,-17.9385,+7.27984,+6.96955-16.6723j
2019-09-30 19:55:00 GMT,+12.9301,+8.26909,-20.962,-20.8637,-20.7299,-21.0931,+13.1804,-21.152,-17.6306,+10.7952,+10.8336,-17.894,-17.9267,+7.01728,+10.8745,+6.8735,+6.96681,-18.2628,+7.11956,+7.21823,-17.8101,+7.28263,+7.04245-16.696j
2019-09-30 19:56:00 GMT,+12.9301,+8.26909,-20.962,-20.8637,-20.7299,-21.0931,+13.1804,-21.152,-17.6306,+10.7952,+10.8336,-17.894,-17.9267,+7.01728,+10.8745,+6.8735,+6.96681,-18.2628,+7.11956,+7.21823,-17.8101,+7.28263,+7.04245-16.696j
2019-09-30 19:57:00 GMT,+12.9301,+8.26909,-20.962,-20.8637,-20.7299,-21.0931,+13.1804,-21.152,-17.6306,+10.7952,+10.8336,-17.894,-17.9267,+7.01728,+10.8745,+6.8735,+6.96681,-18.2628,+7.11956,+7.21823,-17.8101,+7.28263,+7.04245-16.696j
2019-09-30 19:58:00 GMT,+12.9301,+8.26909,-20.962,-20.8637,-20.7299,-21.0931,+13.1804,-21.152,-17.6306,+10.7952,+10.8336,-17.894,-17.9267,+7.01728,+10.8745,+6.8735,+6.96681,-18.2628,+7.11956,+7.21823,-17.8101,+7.28263,+7.04245-16.696j
2019-09-30 19:59:00 GMT,+12.9301,+8.26909,-20.962,-20.8637,-20.7299,-21.0931,+13.1804,-21.152,-17.6306,+10.7952,+10.8336,-17.894,-17.9267,+7.01728,+10.8745,+6.8735,+6.96681,-18.2628,+7.11956,+7.21823,-17.8101,+7.28263,+7.04245-16.696j
2019-09-30 20:00:00 GMT,+14.0466,+8.78015,-22.6578,-22.3903,-22.248,-22.4283,+14.5173,-22.9881,-18.2431,+11.2251,+11.0574,-18.6271,-18.5543,+7.43312,+11.1812,+7.16727,+7.23253,-19.0004,+7.35674,+7.54669,-18.6387,+7.66149,+7.34978-17.2193j
2019-09-30 20:01:00 GMT,+14.0466,+8.78015,-22.6578,-22.3903,-22.248,-22.4283,+14.5173,-22.9881,-18.2431,+11.2251,+11.0574,-18.6271,-18.5543,+7.43312,+11.1812,+7.16727,+7.23253,-19.0004,+7.35674,+7.54669,-18.6387,+7.66149,+7.34978-17.2193j
2019-09-30 20:02:00 GMT,+14.0466,+8.78015,-22.6578,-22.3903,-22.248,-22.4283,+14.5173,-22.9881,-18.2431,+11.2251,+11.0574,-18.6271,-18.5543,+7.43312,+11.1812,+7.16727,+7.23253,-19.0004,+7.35674,+7.54669,-18.6387,+7.66149,+7.34978-17.2193j
2019-09-30 20:03:00 GMT,+14.0466,+8.78015,-22.6578,-22.3903,-22.248,-22.4283,+14.5173,-22.9881,-18.2431,+11.2251,+11.0574,-18.6271,-18.5543,+7.43312,+11.1812,+7.16727,+7.23253,-19.0004,+7.35674,+7.54669,-18.6387,+7.66149,+7.34978-17.2193j
2019-09-30 20:04:00 GMT,+14.0466,+8.78015,-22.6578,-22.3903,-22.248,-22.4283,+14.5173,-22.9881,-18.2431,+11.2251,+11.0574,-18.6271,-18.5543,+7.43312,+11.1812,+7.16727,+7.23253,-19.0004,+7.35674,+7.54669,-18.6387,+7.66149,+7.34978-17.2193j
2019-09-30 20:05:00 GMT,+14.3552,+8.9367,-23.2222,-22.8572,-22.7348,-22.7751,+14.9335,-23.5862,-18.4023,+11.327,+11.1932,-18.6197,-18.7058,+7.53606,+11.1208,+7.22435,+7.22976,-19.1137,+7.29669,+7.56737,-18.8899,+7.63832,+7.34264-17.1562j
2019-09-30 20:06:00 GMT,+14.3552,+8.9367,-23.2222,-22.8572,-22.7348,-22.7751,+14.9335,-23.5862,-18.4023,+11.327,+11.1932,-18.6197,-18.7058,+7.53606,+11.1208,+7.22435,+7.22976,-19.1137,+7.29669,+7.56737,-18.8899,+7.63832,+7.34264-17.1562j
2019-09-30 20:07:00 GMT,+14.3552,+8.9367,-23.2222,-22.8572,-22.7348,-22.7751,+14.9335,-23.5862,-18.4023,+11.327,+11.1932,-18.6197,-18.7058,+7.53606,+11.1208,+7.22435,+7.22976,-19.1137,+7.29669,+7.56737,-18.8899,+7.63832,+7.34264-17.1562j
2019-09-30 20:08:00 GMT,+14.3552,+8.9367,-23.2222,-22.8572,-22.7348,-22.7751,+14.9335,-23.5862,-18.4023,+11.327,+11.1932,-18.6197,-18.7058,+7.53606,+11.1208,+7.22435,+7.22976,-19.1137,+7.29669,+7.56737,-18.8899,+7.63832,+7.34264-17.1562j
2019-09-30 20:09:00 GMT,+14.3552,+8.9367,-23.2222,-22.8572,-22.7348,-22.7751,+14.9335,-23.5862,-18.4023,+11.327,+11.1932,-18.6197,-18.7058,+7.53606,+11.1208,+7.22435,+7.22976,-19.1137,+7.29669,+7.56737,-18.8899,+7.63832,+7.34264-17.1562j
2019-09-30 20:10:00 GMT,+14.2644,+8.81363,-23.1616,-22.9484,-22.7221,-22.6735,+14.7885,-23.3859,-18.6581,+11.301,+11.2682,-18.5324,-18.8423,+7.60045,+11.1935,+7.26383,+7.27574,-19.3822,+7.33634,+7.50637,-19.1839,+7.71286,+7.3335-17.0838j
