# file...... output/Bus22_data.csv
# date...... Mon Nov 29 00:16:26 2021
# user...... void
# host...... thiccpad
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,House22:base_power_A, Bus22:measured_power.real, inv_22_sol:VA_Out.real, inv_22_batt:VA_Out.real
2019-09-30 17:59:00 GMT,+10300,+10569.8,+0.248703,-2330.1
2019-09-30 18:00:00 GMT,+10300,+10564.6,+5.47109,-2330.1
2019-09-30 18:01:00 GMT,+10300,+10562.3,+7.75785,-2330.1
2019-09-30 18:02:00 GMT,+10300,+10564.4,+5.74661,-2330.1
2019-09-30 18:03:00 GMT,+10300,+10567.3,+2.83561,-2330.1
2019-09-30 18:04:00 GMT,+10300,+10568.9,+1.24354,-2330.1
2019-09-30 18:05:00 GMT,+10300,+10565.9,+4.22794,-2330.1
2019-09-30 18:06:00 GMT,+10300,+10562.4,+7.70963,-2330.1
2019-09-30 18:07:00 GMT,+10300,+10570.1,+0,-2330.1
2019-09-30 18:08:00 GMT,+10300,+10566.4,+3.73059,-2330.1
2019-09-30 18:09:00 GMT,+10300,+10568.1,+1.98966,-2330.1
2019-09-30 18:10:00 GMT,+10300,+10570.1,+2.90246e-06,-2330.1
2019-09-30 18:11:00 GMT,+10300,+10559.9,+10.1966,-2330.1
2019-09-30 18:12:00 GMT,+10300,+10570.1,+0,-2330.1
2019-09-30 18:13:00 GMT,+10300,+10570.1,+0,-2330.1
2019-09-30 18:14:00 GMT,+10300,+10565.1,+4.97409,-2330.1
2019-09-30 18:15:00 GMT,+10300,+10569.6,+0.497421,-2330.1
2019-09-30 18:16:00 GMT,+10300,+10560.9,+9.20198,-2330.1
2019-09-30 18:17:00 GMT,+10300,+10570.1,+0,-2330.1
2019-09-30 18:18:00 GMT,+10300,+10568.6,+1.49227,-2330.1
2019-09-30 18:19:00 GMT,+10300,+10570.1,+0,-2330.1
2019-09-30 18:20:00 GMT,+10400,+10650.1,+0,-2330.1
2019-09-30 18:21:00 GMT,+10400,+10627.2,+0.497428,-2307.69
2019-09-30 18:22:00 GMT,+10400,+10626.9,+0.746147,-2307.69
2019-09-30 18:23:00 GMT,+10400,+10627.7,+0,-2307.69
2019-09-30 18:24:00 GMT,+10400,+10624,+3.73067,-2307.69
2019-09-30 18:25:00 GMT,+10400,+10627.7,+0,-2307.69
2019-09-30 18:26:00 GMT,+10400,+10622.5,+5.22291,-2307.69
2019-09-30 18:27:00 GMT,+10400,+10627.7,+0,-2307.69
2019-09-30 18:28:00 GMT,+10400,+10625.5,+2.23843,-2307.69
2019-09-30 18:29:00 GMT,+10400,+10626.4,+1.24358,-2307.69
2019-09-30 18:30:00 GMT,+10400,+10623,+4.72551,-2307.69
2019-09-30 18:31:00 GMT,+10400,+10625.7,+1.98973,-2307.69
2019-09-30 18:32:00 GMT,+10400,+10626.7,+0.994879,-2307.69
2019-09-30 18:33:00 GMT,+10400,+10626.2,+1.49231,-2307.69
2019-09-30 18:34:00 GMT,+10400,+10627.7,+0,-2307.69
2019-09-30 18:35:00 GMT,+10400,+10627.7,+0,-2307.69
2019-09-30 18:36:00 GMT,+10400,+10624.5,+3.2333,-2307.69
2019-09-30 18:37:00 GMT,+10400,+10627.7,+0,-2307.69
2019-09-30 18:38:00 GMT,+10400,+10626.2,+1.49232,-2307.69
2019-09-30 18:39:00 GMT,+10400,+10627.7,+0,-2307.69
2019-09-30 18:40:00 GMT,+10500,+10705.7,+1.98975,-2307.69
2019-09-30 18:41:00 GMT,+10500,+10685.7,+0,-2285.71
2019-09-30 18:42:00 GMT,+10500,+10681.5,+4.22817,-2285.71
2019-09-30 18:43:00 GMT,+10500,+10681.7,+3.97948,-2285.71
2019-09-30 18:44:00 GMT,+10500,+10684.5,+1.24361,-2285.71
2019-09-30 18:45:00 GMT,+10500,+10685.7,+0,-2285.71
2019-09-30 18:46:00 GMT,+10500,+10681,+4.72563,-2285.71
2019-09-30 18:47:00 GMT,+10500,+10679.4,+6.32088,-2285.71
2019-09-30 18:48:00 GMT,+10500,+10685.7,+0,-2285.71
2019-09-30 18:49:00 GMT,+10500,+10682,+3.73079,-2285.71
2019-09-30 18:50:00 GMT,+10500,+10683.7,+1.98976,-2285.71
2019-09-30 18:51:00 GMT,+10500,+10685.7,+0,-2285.71
2019-09-30 18:52:00 GMT,+10500,+10682,+3.7308,-2285.71
2019-09-30 18:53:00 GMT,+10500,+10684.5,+1.24362,-2285.71
2019-09-30 18:54:00 GMT,+10500,+10685.7,+0,-2285.71
2019-09-30 18:55:00 GMT,+10500,+10685.7,+0,-2285.71
2019-09-30 18:56:00 GMT,+10500,+10682.2,+3.48211,-2285.71
2019-09-30 18:57:00 GMT,+10500,+10682.2,+3.48211,-2285.71
2019-09-30 18:58:00 GMT,+10500,+10685.7,+0,-2285.71
2019-09-30 18:59:00 GMT,+10500,+10683.7,+1.98979,-2285.71
2019-09-30 19:00:00 GMT,+10700,+10845.7,+0,-2285.71
2019-09-30 19:01:00 GMT,+10700,+10803,+0,-2242.99
2019-09-30 19:02:00 GMT,+10700,+10803,+0,-2242.99
2019-09-30 19:03:00 GMT,+10700,+10797.5,+5.47183,-2242.99
2019-09-30 19:04:00 GMT,+10700,+10802,+0.994898,-2242.99
2019-09-30 19:05:00 GMT,+10700,+10803,+0,-2242.99
2019-09-30 19:06:00 GMT,+10700,+10798,+4.97441,-2242.99
2019-09-30 19:07:00 GMT,+10700,+10802,+0.994906,-2242.99
2019-09-30 19:08:00 GMT,+10700,+10796.5,+6.46671,-2242.99
2019-09-30 19:09:00 GMT,+10700,+10801.2,+1.74107,-2242.99
2019-09-30 19:10:00 GMT,+10700,+10803,+0,-2242.99
2019-09-30 19:11:00 GMT,+10700,+10802,+0.994916,-2242.99
2019-09-30 19:12:00 GMT,+10700,+10803,+0,-2242.99
2019-09-30 19:13:00 GMT,+10700,+10803,+0,-2242.99
2019-09-30 19:14:00 GMT,+10700,+10803,+0,-2242.99
2019-09-30 19:15:00 GMT,+10700,+10797.5,+5.4719,-2242.99
2019-09-30 19:16:00 GMT,+10700,+10800.5,+2.48726,-2242.99
2019-09-30 19:17:00 GMT,+10700,+10803,+0,-2242.99
2019-09-30 19:18:00 GMT,+10700,+10803,+0,-2242.99
2019-09-30 19:19:00 GMT,+10700,+10798.3,+4.72579,-2242.99
2019-09-30 19:20:00 GMT,+10800,+10882.7,+0.248735,-2242.99
2019-09-30 19:21:00 GMT,+10800,+10862.2,+0,-2222.22
2019-09-30 19:22:00 GMT,+10800,+10862.2,+0,-2222.22
2019-09-30 19:23:00 GMT,+10800,+10858.7,+3.4822,-2222.22
2019-09-30 19:24:00 GMT,+10800,+10861,+1.24366,-2222.22
2019-09-30 19:25:00 GMT,+10800,+10856.5,+5.7207,-2222.22
2019-09-30 19:26:00 GMT,+10800,+10862.2,+0,-2222.22
2019-09-30 19:27:00 GMT,+10800,+10862.2,+0,-2222.22
2019-09-30 19:28:00 GMT,+10800,+10858.2,+3.97964,-2222.22
2019-09-30 19:29:00 GMT,+10800,+10855.8,+6.46685,-2222.22
2019-09-30 19:30:00 GMT,+10800,+10862.2,+0,-2222.22
2019-09-30 19:31:00 GMT,+10800,+10860.7,+1.4924,-2222.22
2019-09-30 19:32:00 GMT,+10800,+10858,+4.22843,-2222.22
2019-09-30 19:33:00 GMT,+10800,+10861.2,+0.99494,-2222.22
2019-09-30 19:34:00 GMT,+10800,+10862.2,+0,-2222.22
2019-09-30 19:35:00 GMT,+10800,+10855.5,+6.71564,-2222.22
2019-09-30 19:36:00 GMT,+10800,+10858,+4.22843,-2222.22
2019-09-30 19:37:00 GMT,+10800,+10862.2,+0,-2222.22
2019-09-30 19:38:00 GMT,+10800,+10862.2,+0,-2222.22
2019-09-30 19:39:00 GMT,+10800,+10862.2,+0,-2222.22
2019-09-30 19:40:00 GMT,+11100,+11102.2,+0,-2222.22
2019-09-30 19:41:00 GMT,+11100,+6176.05,+1.24367,+2702.7
2019-09-30 19:42:00 GMT,+11100,+6172.57,+4.72587,+2702.7
2019-09-30 19:43:00 GMT,+11100,+6176.8,+0.497468,+2702.7
2019-09-30 19:44:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:45:00 GMT,+11100,+6176.8,+0.497471,+2702.7
2019-09-30 19:46:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:47:00 GMT,+11100,+6176.05,+1.24368,+2702.7
2019-09-30 19:48:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:49:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:50:00 GMT,+11100,+6176.8,+0.49747,+2702.7
2019-09-30 19:51:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:52:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:53:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:54:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:55:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:56:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:57:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:58:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 19:59:00 GMT,+11100,+6177.3,+0,+2702.7
2019-09-30 20:00:00 GMT,+11500,+6493.57,+3.73103,+2702.7
2019-09-30 20:01:00 GMT,+11500,+6584.34,+6.96446,+2608.7
2019-09-30 20:02:00 GMT,+11500,+6588.82,+2.48737,+2608.7
2019-09-30 20:03:00 GMT,+11500,+6591.3,+0,+2608.7
2019-09-30 20:04:00 GMT,+11500,+6591.3,+0,+2608.7
2019-09-30 20:05:00 GMT,+11500,+6591.3,+0,+2608.7
2019-09-30 20:06:00 GMT,+11500,+6591.3,+0,+2608.7
2019-09-30 20:07:00 GMT,+11500,+6591.3,+0,+2608.7
2019-09-30 20:08:00 GMT,+11500,+6591.3,+0,+2608.7
2019-09-30 20:09:00 GMT,+11500,+6589.81,+1.49244,+2608.7
2019-09-30 20:10:00 GMT,+11500,+6591.3,+0,+2608.7
2019-09-30 20:11:00 GMT,+11500,+6586.33,+4.97473,+2608.7
2019-09-30 20:12:00 GMT,+11500,+6591.3,+0,+2608.7
2019-09-30 20:13:00 GMT,+11500,+6591.3,+0,+2608.7
2019-09-30 20:14:00 GMT,+11500,+6591.3,+0,+2608.7
2019-09-30 20:15:00 GMT,+11500,+6589.81,+1.49244,+2608.7
2019-09-30 20:16:00 GMT,+11500,+6591.06,+0.248743,+2608.7
2019-09-30 20:17:00 GMT,+11500,+6589.81,+1.49244,+2608.7
2019-09-30 20:18:00 GMT,+11500,+6591.3,+0,+2608.7
2019-09-30 20:19:00 GMT,+11500,+6589.07,+2.23866,+2608.7
2019-09-30 20:20:00 GMT,+11900,+6996.5,+2.48739,+2521.01
2019-09-30 20:21:00 GMT,+11900,+6998.99,+0,+2521.01
2019-09-30 20:22:00 GMT,+11900,+6998.99,+0,+2521.01
2019-09-30 20:23:00 GMT,+11900,+6998.99,+0,+2521.01
2019-09-30 20:24:00 GMT,+11900,+6998.99,+0,+2521.01
2019-09-30 20:25:00 GMT,+11900,+6998.25,+0.746224,+2521.01
2019-09-30 20:26:00 GMT,+11900,+6989.29,+9.70049,+2521.01
2019-09-30 20:27:00 GMT,+11900,+6998.99,+0,+2521.01
2019-09-30 20:28:00 GMT,+11900,+6998.99,+0,+2521.01
2019-09-30 20:29:00 GMT,+11900,+6998.99,+0,+2521.01
2019-09-30 20:30:00 GMT,+11900,+6998.99,+0,+2521.01
2019-09-30 20:31:00 GMT,+11900,+6998,+0.994963,+2521.01
2019-09-30 20:32:00 GMT,+11900,+6998,+0.994967,+2521.01
2019-09-30 20:33:00 GMT,+11900,+6998.99,+0,+2521.01
2019-09-30 20:34:00 GMT,+11900,+6998.99,+0,+2521.01
2019-09-30 20:35:00 GMT,+11900,+6996.75,+2.23869,+2521.01
2019-09-30 20:36:00 GMT,+11900,+6998.25,+0.746235,+2521.01
2019-09-30 20:37:00 GMT,+11900,+6997.75,+1.24372,+2521.01
2019-09-30 20:38:00 GMT,+11900,+6996.5,+2.48744,+2521.01
2019-09-30 20:39:00 GMT,+11900,+6998.99,+0,+2521.01
2019-09-30 20:40:00 GMT,+12500,+7600,+0,+2400
2019-09-30 20:41:00 GMT,+12500,+7597.26,+2.73616,+2400
2019-09-30 20:42:00 GMT,+12500,+7600,+0,+2400
2019-09-30 20:43:00 GMT,+12500,+7595.27,+4.72605,+2400
2019-09-30 20:44:00 GMT,+12500,+7596.77,+3.23364,+2400
2019-09-30 20:45:00 GMT,+12500,+7599.01,+0.994975,+2400
2019-09-30 20:46:00 GMT,+12500,+7600,+0,+2400
2019-09-30 20:47:00 GMT,+12500,+7598.26,+1.74121,+2400
2019-09-30 20:48:00 GMT,+12500,+7598.76,+1.24372,+2400
2019-09-30 20:49:00 GMT,+12500,+7598.51,+1.49247,+2400
2019-09-30 20:50:00 GMT,+12500,+7599.5,+0.497494,+2400
2019-09-30 20:51:00 GMT,+12500,+7600,+0,+2400
2019-09-30 20:52:00 GMT,+12500,+7600,+5.22519e-06,+2400
2019-09-30 20:53:00 GMT,+12500,+7598.01,+1.98997,+2400
2019-09-30 20:54:00 GMT,+12500,+7600,+0,+2400
2019-09-30 20:55:00 GMT,+12500,+7595.52,+4.47738,+2400
2019-09-30 20:56:00 GMT,+12500,+7600,+0,+2400
2019-09-30 20:57:00 GMT,+12500,+7600,+0,+2400
2019-09-30 20:58:00 GMT,+12500,+7598.51,+1.49248,+2400
2019-09-30 20:59:00 GMT,+12500,+7600,+0,+2400
2019-09-30 21:00:00 GMT,+12900,+7994.17,+0.248751,+2325.58
2019-09-30 21:01:00 GMT,+12900,+7985.96,+8.45711,+2325.58
2019-09-30 21:02:00 GMT,+12900,+7991.43,+2.98495,+2325.58
2019-09-30 21:03:00 GMT,+12900,+7994.42,+0,+2325.58
2019-09-30 21:04:00 GMT,+12900,+7994.42,+0,+2325.58
2019-09-30 21:05:00 GMT,+12900,+7991.93,+2.48747,+2325.58
2019-09-30 21:06:00 GMT,+12900,+7993.67,+0.746245,+2325.58
2019-09-30 21:07:00 GMT,+12900,+7992.18,+2.23872,+2325.58
2019-09-30 21:08:00 GMT,+12900,+7994.42,+0,+2325.58
2019-09-30 21:09:00 GMT,+12900,+7994.42,+0,+2325.58
2019-09-30 21:10:00 GMT,+12900,+7992.68,+1.74123,+2325.58
2019-09-30 21:11:00 GMT,+12900,+7994.42,+0,+2325.58
2019-09-30 21:12:00 GMT,+12900,+7994.17,+0.248751,+2325.58
2019-09-30 21:13:00 GMT,+12900,+7994.42,+0,+2325.58
2019-09-30 21:14:00 GMT,+12900,+7992.43,+1.98997,+2325.58
2019-09-30 21:15:00 GMT,+12900,+7994.42,+0,+2325.58
2019-09-30 21:16:00 GMT,+12900,+7994.42,+0,+2325.58
2019-09-30 21:17:00 GMT,+12900,+7990.19,+4.22866,+2325.58
2019-09-30 21:18:00 GMT,+12900,+7993.17,+1.24373,+2325.58
2019-09-30 21:19:00 GMT,+12900,+7994.42,+0,+2325.58
2019-09-30 21:20:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:21:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:22:00 GMT,+13300,+8383.61,+0.74625,+2255.64
2019-09-30 21:23:00 GMT,+13300,+8378.89,+5.47239,+2255.64
2019-09-30 21:24:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:25:00 GMT,+13300,+8384.36,+5.80595e-06,+2255.64
2019-09-30 21:26:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:27:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:28:00 GMT,+13300,+8382.12,+2.23878,+2255.64
2019-09-30 21:29:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:30:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:31:00 GMT,+13300,+8378.89,+5.47246,+2255.64
2019-09-30 21:32:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:33:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:34:00 GMT,+13300,+8384.11,+0.248756,+2255.64
2019-09-30 21:35:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:36:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:37:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:38:00 GMT,+13300,+8384.36,+0,+2255.64
2019-09-30 21:39:00 GMT,+13300,+8383.86,+0.497513,+2255.64
2019-09-30 21:40:00 GMT,+13900,+8961.73,+0,+2158.27
2019-09-30 21:41:00 GMT,+13900,+8958.74,+2.98505,+2158.27
2019-09-30 21:42:00 GMT,+13900,+8959.74,+1.99002,+2158.27
2019-09-30 21:43:00 GMT,+13900,+8960.98,+0.746271,+2158.27
2019-09-30 21:44:00 GMT,+13900,+8958.99,+2.73627,+2158.27
2019-09-30 21:45:00 GMT,+13900,+8960.73,+0.995013,+2158.27
2019-09-30 21:46:00 GMT,+13900,+8961.73,+0,+2158.27
2019-09-30 21:47:00 GMT,+13900,+8961.73,+0,+2158.27
2019-09-30 21:48:00 GMT,+13900,+8958.74,+2.98502,+2158.27
2019-09-30 21:49:00 GMT,+13900,+8961.73,+0,+2158.27
2019-09-30 21:50:00 GMT,+13900,+8961.73,+0,+2158.27
2019-09-30 21:51:00 GMT,+13900,+8958.99,+2.73631,+2158.27
2019-09-30 21:52:00 GMT,+13900,+8960.23,+1.49254,+2158.27
2019-09-30 21:53:00 GMT,+13900,+8961.73,+0,+2158.27
2019-09-30 21:54:00 GMT,+13900,+8955.76,+5.97002,+2158.27
2019-09-30 21:55:00 GMT,+13900,+8961.73,+0,+2158.27
2019-09-30 21:56:00 GMT,+13900,+8960.98,+0.746272,+2158.27
2019-09-30 21:57:00 GMT,+13900,+8961.48,+0.248754,+2158.27
2019-09-30 21:58:00 GMT,+13900,+8957,+4.7263,+2158.27
2019-09-30 21:59:00 GMT,+13900,+8960.73,+0.995026,+2158.27
2019-09-30 22:00:00 GMT,+14400,+9433.18,+3.48256,+2083.33
2019-09-30 22:01:00 GMT,+14400,+9424.73,+11.9397,+2083.33
2019-09-30 22:02:00 GMT,+14400,+9436.17,+0.49752,+2083.33
2019-09-30 22:03:00 GMT,+14400,+9434.68,+1.99005,+2083.33
2019-09-30 22:04:00 GMT,+14400,+9433.93,+2.73631,+2083.33
2019-09-30 22:05:00 GMT,+14400,+9436.67,+0,+2083.33
2019-09-30 22:06:00 GMT,+14400,+9428.71,+7.95995,+2083.33
2019-09-30 22:07:00 GMT,+14400,+9436.67,+0,+2083.33
2019-09-30 22:08:00 GMT,+14400,+9432.44,+4.22884,+2083.33
2019-09-30 22:09:00 GMT,+14400,+9434.68,+1.99006,+2083.33
2019-09-30 22:10:00 GMT,+14400,+9436.42,+0.248764,+2083.33
2019-09-30 22:11:00 GMT,+14400,+9436.67,+0,+2083.33
2019-09-30 22:12:00 GMT,+14400,+9436.67,+0,+2083.33
2019-09-30 22:13:00 GMT,+14400,+9436.67,+0,+2083.33
2019-09-30 22:14:00 GMT,+14400,+9435.42,+1.2438,+2083.33
2019-09-30 22:15:00 GMT,+14400,+9426.22,+10.4474,+2083.33
2019-09-30 22:16:00 GMT,+14400,+9430.7,+5.97015,+2083.33
2019-09-30 22:17:00 GMT,+14400,+9436.67,+0,+2083.33
2019-09-30 22:18:00 GMT,+14400,+9434.68,+1.9901,+2083.33
2019-09-30 22:19:00 GMT,+14400,+9434.43,+2.23886,+2083.33
2019-09-30 22:20:00 GMT,+14800,+9812.97,+0,+2027.03
2019-09-30 22:21:00 GMT,+14800,+9810.73,+2.23886,+2027.03
2019-09-30 22:22:00 GMT,+14800,+9812.97,+0,+2027.03
2019-09-30 22:23:00 GMT,+14800,+9810.98,+1.9901,+2027.03
2019-09-30 22:24:00 GMT,+14800,+9812.97,+0,+2027.03
2019-09-30 22:25:00 GMT,+14800,+9812.97,+0,+2027.03
2019-09-30 22:26:00 GMT,+14800,+9807.5,+5.47268,+2027.03
2019-09-30 22:27:00 GMT,+14800,+9812.48,+0.497531,+2027.03
2019-09-30 22:28:00 GMT,+14800,+9805.76,+7.21393,+2027.03
2019-09-30 22:29:00 GMT,+14800,+9812.97,+0,+2027.03
2019-09-30 22:30:00 GMT,+14800,+9809.24,+3.73141,+2027.03
2019-09-30 22:31:00 GMT,+14800,+9805.51,+7.46266,+2027.03
2019-09-30 22:32:00 GMT,+14800,+9812.97,+0,+2027.03
2019-09-30 22:33:00 GMT,+14800,+9811.23,+1.74134,+2027.03
2019-09-30 22:34:00 GMT,+14800,+9812.97,+0,+2027.03
2019-09-30 22:35:00 GMT,+14800,+9811.48,+1.49258,+2027.03
2019-09-30 22:36:00 GMT,+14800,+9810.49,+2.48761,+2027.03
2019-09-30 22:37:00 GMT,+14800,+9810.49,+2.48763,+2027.03
2019-09-30 22:38:00 GMT,+14800,+9812.97,+0,+2027.03
2019-09-30 22:39:00 GMT,+14800,+9808.5,+4.47766,+2027.03
2019-09-30 22:40:00 GMT,+15300,+10275,+4.22895,+1960.78
2019-09-30 22:41:00 GMT,+15300,+10279.2,+0,+1960.78
2019-09-30 22:42:00 GMT,+15300,+10278.5,+0.74629,+1960.78
2019-09-30 22:43:00 GMT,+15300,+10279.2,+0,+1960.78
2019-09-30 22:44:00 GMT,+15300,+10275.7,+3.48265,+1960.78
2019-09-30 22:45:00 GMT,+15300,+10279.2,+0,+1960.78
2019-09-30 22:46:00 GMT,+15300,+10279,+0.248766,+1960.78
2019-09-30 22:47:00 GMT,+15300,+10277.2,+1.9901,+1960.78
2019-09-30 22:48:00 GMT,+15300,+10279.2,+0,+1960.78
2019-09-30 22:49:00 GMT,+15300,+10279.2,+0,+1960.78
2019-09-30 22:50:00 GMT,+15300,+10272.3,+6.96521,+1960.78
2019-09-30 22:51:00 GMT,+15300,+10279.2,+0,+1960.78
2019-09-30 22:52:00 GMT,+15300,+10279.2,+0,+1960.78
2019-09-30 22:53:00 GMT,+15300,+10279.2,+0,+1960.78
2019-09-30 22:54:00 GMT,+15300,+10273.7,+5.47268,+1960.78
2019-09-30 22:55:00 GMT,+15300,+10279.2,+0,+1960.78
2019-09-30 22:56:00 GMT,+15300,+10279.2,+0,+1960.78
2019-09-30 22:57:00 GMT,+15300,+10278,+1.24382,+1960.78
2019-09-30 22:58:00 GMT,+15300,+10275.2,+3.98019,+1960.78
2019-09-30 22:59:00 GMT,+15300,+10279.2,+0,+1960.78
2019-09-30 23:00:00 GMT,+15000,+10038.7,+0.497534,+1960.78
2019-09-30 23:01:00 GMT,+15000,+10000,+0,+2000
2019-09-30 23:02:00 GMT,+15000,+9993.78,+6.21894,+2000
2019-09-30 23:03:00 GMT,+15000,+10000,+0,+2000
2019-09-30 23:04:00 GMT,+15000,+10000,+0,+2000
2019-09-30 23:05:00 GMT,+15000,+9999.75,+0.248762,+2000
2019-09-30 23:06:00 GMT,+15000,+9994.78,+5.22392,+2000
2019-09-30 23:07:00 GMT,+15000,+10000,+0,+2000
2019-09-30 23:08:00 GMT,+15000,+9999.5,+0.497531,+2000
2019-09-30 23:09:00 GMT,+15000,+9998.76,+1.24382,+2000
2019-09-30 23:10:00 GMT,+15000,+9997.51,+2.48761,+2000
2019-09-30 23:11:00 GMT,+15000,+10000,+0,+2000
2019-09-30 23:12:00 GMT,+15000,+9999.75,+0.248764,+2000
2019-09-30 23:13:00 GMT,+15000,+9997.51,+2.48761,+2000
2019-09-30 23:14:00 GMT,+15000,+10000,+0,+2000
2019-09-30 23:15:00 GMT,+15000,+9996.77,+3.23389,+2000
2019-09-30 23:16:00 GMT,+15000,+9997.26,+2.7364,+2000
2019-09-30 23:17:00 GMT,+15000,+10000,+0,+2000
2019-09-30 23:18:00 GMT,+15000,+9992.04,+7.96017,+2000
2019-09-30 23:19:00 GMT,+15000,+10000,+0,+2000
2019-09-30 23:20:00 GMT,+14500,+9531.03,+0,+2068.97
2019-09-30 23:21:00 GMT,+14500,+9529.79,+1.24382,+2068.97
2019-09-30 23:22:00 GMT,+14500,+9531.03,+0,+2068.97
2019-09-30 23:23:00 GMT,+14500,+9528.3,+2.7364,+2068.97
2019-09-30 23:24:00 GMT,+14500,+9528.3,+2.73641,+2068.97
2019-09-30 23:25:00 GMT,+14500,+9531.03,+0,+2068.97
2019-09-30 23:26:00 GMT,+14500,+9527.55,+3.48278,+2068.97
2019-09-30 23:27:00 GMT,+14500,+9525.95,+5.0892,+2068.97
2019-09-30 23:28:00 GMT,+14500,+9528.55,+2.48223,+2068.97
2019-09-30 23:29:00 GMT,+14500,+9525.56,+5.47296,+2068.97
2019-09-30 23:30:00 GMT,+14500,+9531.03,+0,+2068.97
2019-09-30 23:31:00 GMT,+14500,+9524.07,+6.96553,+2068.97
2019-09-30 23:32:00 GMT,+14500,+9531.03,+0,+2068.97
2019-09-30 23:33:00 GMT,+14500,+9531.03,+0,+2068.97
2019-09-30 23:34:00 GMT,+14500,+9531.03,+0,+2068.97
2019-09-30 23:35:00 GMT,+14500,+9527.05,+3.98036,+2068.97
2019-09-30 23:36:00 GMT,+14500,+9531.03,+0,+2068.97
2019-09-30 23:37:00 GMT,+14500,+9530.28,+0.758972,+2068.97
2019-09-30 23:38:00 GMT,+14500,+9526.14,+4.8938,+2068.97
2019-09-30 23:39:00 GMT,+14500,+9531.03,+0,+2068.97
2019-09-30 23:40:00 GMT,+13000,+8092.31,+0,+2307.69
2019-09-30 23:41:00 GMT,+13000,+8086.83,+5.4729,+2307.69
2019-09-30 23:42:00 GMT,+13000,+8092.06,+0.248773,+2307.69
2019-09-30 23:43:00 GMT,+13000,+8092.31,+0,+2307.69
2019-09-30 23:44:00 GMT,+13000,+8090.32,+1.99015,+2307.69
2019-09-30 23:45:00 GMT,+13000,+8092.31,+0,+2307.69
2019-09-30 23:46:00 GMT,+13000,+8086.09,+6.21909,+2307.69
2019-09-30 23:47:00 GMT,+13000,+8092.31,+0,+2307.69
2019-09-30 23:48:00 GMT,+13000,+8090.57,+1.74137,+2307.69
2019-09-30 23:49:00 GMT,+13000,+8090.07,+2.2389,+2307.69
2019-09-30 23:50:00 GMT,+13000,+8092.31,+0,+2307.69
2019-09-30 23:51:00 GMT,+13000,+8091.51,+0.795463,+2307.69
2019-09-30 23:52:00 GMT,+13000,+8092.31,+0,+2307.69
2019-09-30 23:53:00 GMT,+13000,+8092.31,+0,+2307.69
2019-09-30 23:54:00 GMT,+13000,+8092.31,+0,+2307.69
2019-09-30 23:55:00 GMT,+13000,+8092.31,+0,+2307.69
2019-09-30 23:56:00 GMT,+13000,+8086.59,+5.72158,+2307.69
2019-09-30 23:57:00 GMT,+13000,+8089.82,+2.48767,+2307.69
2019-09-30 23:58:00 GMT,+13000,+8092.31,+0,+2307.69
