#Feni weather file
$city_name=Feni
$timezone=GMT
temperature,humidity,wind_speed,solar_dir,solar_diff,solar_global
09:28:13:08:00,43.3,1.56758,384.49,57.1694,440.485
09:28:13:09:00,43.2833,1.59287,400.8,160.84,560.996
09:28:13:10:00,43.2683,1.12422,398.277,269.709,637.746
09:28:13:11:00,43.3,1.50313,378.175,86.6038,442.14
09:28:13:12:00,43.2283,1.34036,361.707,27.635,391.994
09:28:13:13:00,43.2167,0.967699,330.324,5.09855,336.542
09:28:13:14:00,43.25,1.6745,305.975,1.2425,310.55
09:28:13:15:00,43.205,1.81372,300.143,1.48529,305.384
09:28:13:16:00,43.2,0.897127,306.297,1.07112,311.973
09:28:13:17:00,43.2,0.710388,323.342,0.999716,328.794
09:28:13:18:00,43.2,0.890522,350.034,23.936,376.961
09:28:13:19:00,43.2,1.08652,367.573,57.7835,425.126
09:28:13:20:00,43.2,1.14443,368.565,63.0677,426.341
09:28:13:21:00,43.2,1.53931,362.764,47.9006,408.637
09:28:13:22:00,43.2,1.33534,357.351,40.9169,396.177
09:28:13:23:00,43.2,0.961706,348.559,33.8332,381.447
09:28:13:24:00,43.2,1.55874,336.996,25.1928,362.283
09:28:13:25:00,43.2,1.33711,326.784,21.5796,348.848
09:28:13:26:00,43.2,1.6968,317.017,19.6516,338.069
09:28:13:27:00,43.2,1.4617,309.051,19.8087,331.013
09:28:13:28:00,43.2,1.30815,300.046,9.08313,312.34
09:28:13:29:00,43.2,1.15807,289.202,5.18423,299.02
09:28:13:30:00,43.2,1.13776,270.511,6.2982,280.381
09:28:13:31:00,43.2,1.32525,246.436,5.16995,254.632
09:28:13:32:00,43.2,1.3121,224.102,2.89917,230.521
09:28:13:33:00,43.1783,1.09395,207.299,0.799773,211.971
09:28:13:34:00,43.1167,0.958442,196.498,0.771209,200.706
09:28:13:35:00,43.1733,0.704265,189.841,0.571266,193.334
09:28:13:36:00,43.1117,1.4895,184.493,0.656956,187.621
09:28:13:37:00,43.1,1.56739,182.645,1.18538,185.641
09:28:13:38:00,43.105,1.28936,182.639,0.399886,185.301
09:28:13:39:00,43.1,1.58641,184.961,0.471294,187.773
09:28:13:40:00,43.1,1.50995,187.198,0.199943,190.044
09:28:13:41:00,43.1,1.92999,191.906,0,191.906
09:28:13:42:00,43.1,1.48889,191.102,0.16857,195.274
09:28:13:43:00,43.1,1.5627,192.607,0.242788,196.744
09:28:13:44:00,43.1,1.72169,193.863,0.0428454,197.291
09:28:13:45:00,43.015,1.6179,195.077,0.428449,198.157
09:28:13:46:00,43,1.8231,196.915,0.08569,200.125
09:28:13:47:00,43,1.86108,200.62,0.385604,204.021
09:28:13:48:00,42.9717,1.82455,201.617,0.342759,205.627
09:28:13:49:00,42.915,1.93063,197.759,0.314196,201.762
09:28:13:50:00,42.9017,1.5635,192.897,0.385604,196.562
09:28:13:51:00,42.9,1.47516,189.335,0.199943,192.694
09:28:13:52:00,42.9,1.44639,187.792,0.185661,190.922
09:28:13:53:00,42.9,1.34369,186.277,0.357041,189.143
09:28:13:54:00,42.8083,0.97193,185.68,0.357041,188.279
09:28:13:55:00,42.8,0.956296,183.973,0.628392,186.557
09:28:13:56:00,42.8,0.759326,181.678,0.0714086,184.121
09:28:13:57:00,42.74,1.25231,179.871,0.314196,182.32
09:28:13:58:00,42.7,1.3988,177.591,0.528421,180.594
09:28:13:59:00,42.7,1.27255,174.961,0.285633,178.287
09:28:14:00:00,42.7,1.43914,172.014,0.199943,175.269
09:28:14:01:00,42.7,1.53307,168.82,0.0142818,172.02
09:28:14:02:00,42.7,1.60458,168.605,0,168.605
09:28:14:03:00,42.6583,1.52692,161.981,0.471294,164.658
09:28:14:04:00,42.6033,1.83094,159.385,0,159.385
09:28:14:05:00,42.6017,1.84362,151.524,0.299914,153.801
09:28:14:06:00,42.595,1.68834,145.903,0.25707,147.701
09:28:14:07:00,42.55,2.14693,142.008,0,142.008
09:28:14:08:00,42.5033,2.13333,134.306,0.157098,135.744
09:28:14:09:00,42.49,1.81296,129.217,0,129.217
09:28:14:10:00,42.4183,2.06994,121.666,0.0856899,122.981
09:28:14:11:00,42.41,1.83809,117.433,0,117.433
09:28:14:12:00,42.4,1.50616,110.267,0.0571265,111.817
09:28:14:13:00,42.4,1.6725,105.15,0.0142815,106.705
09:28:14:14:00,42.3983,1.90834,103.428,0,103.428
09:28:14:15:00,42.3067,2.20655,101.337,0,101.337
09:28:14:16:00,42.3,2.05186,100.488,0,100.488
09:28:14:17:00,42.3,2.35073,101.067,0,101.067
09:28:14:18:00,42.21,1.63767,100.947,0.0999714,102.302
09:28:14:19:00,42.2,2.01121,102.119,0.0142819,103.602
09:28:14:20:00,42.2,1.78953,105.402,0,105.402
09:28:14:21:00,42.1267,1.47238,106.123,0,106.123
09:28:14:22:00,42.1,1.53865,104.558,0.0428452,106.052
09:28:14:23:00,42.1,1.49222,106.19,0,106.19
09:28:14:24:00,42.0233,1.43751,105.621,0,105.621
09:28:14:25:00,42,1.18846,102.406,0.0428451,104.057
09:28:14:26:00,42,1.14502,101.805,0,101.805
09:28:14:27:00,41.9317,1.2262,98.2313,0.142816,99.5717
09:28:14:28:00,41.9,1.46374,96.231,0.042845,97.6385
09:28:14:29:00,41.9,1.75834,94.252,6.66667E-08,95.6088
09:28:14:30:00,41.8683,1.67152,92.7057,0.0999714,93.752
09:28:14:31:00,41.8067,1.96889,90.775,0.0142816,91.7288
09:28:14:32:00,41.8,2.1327,89.883,0,89.883
09:28:14:33:00,41.8,2.01187,88.1798,0,88.1798
09:28:14:34:00,41.8,1.83133,86.2598,0,86.2598
09:28:14:35:00,41.7833,1.70498,84.5443,0,84.5443
09:28:14:36:00,41.7,2.21504,83.0443,0,83.0443
09:28:14:37:00,41.7,2.05303,81.9592,0,81.9592
09:28:14:38:00,41.7,2.02432,80.7235,0,80.7235
09:28:14:39:00,41.6217,1.73187,79.6512,0,79.6512
09:28:14:40:00,41.6,1.62063,78.1923,0,78.1923
09:28:14:41:00,41.6,1.22233,76.0582,0.0571264,77.1428
09:28:14:42:00,41.5517,1.37357,76.1272,0,76.1272
09:28:14:43:00,41.5067,1.28851,74.5262,0.0142818,75.4652
09:28:14:44:00,41.5,1.2828,75.1583,0,75.1583
09:28:14:45:00,41.4917,1.32616,73.8638,0.042845,74.7678
09:28:14:46:00,41.4433,1.44903,74.6223,0,74.6223
09:28:14:47:00,41.4383,1.5121,74.5292,0,74.5292
09:28:14:48:00,41.4,1.61359,74.426,0,74.426
09:28:14:49:00,41.4,1.7741,74.5315,0,74.5315
09:28:14:50:00,41.3833,1.50231,74.58,0,74.58
09:28:14:51:00,41.3,1.61222,74.6212,0,74.6212
09:28:14:52:00,41.2967,1.62678,74.9047,0,74.9047
09:28:14:53:00,41.285,1.71798,75.6058,0,75.6058
09:28:14:54:00,41.205,1.5991,76.2512,0,76.2512
09:28:14:55:00,41.2,1.43985,77.0552,0,77.0552
09:28:14:56:00,41.2,1.42945,76.6577,0.0428452,77.7973
09:28:14:57:00,41.1967,1.75862,77.113,0.0285633,78.2685
09:28:14:58:00,41.1967,1.7864,79.0493,0,79.0493
09:28:14:59:00,41.2,1.03719,78.6963,0.042845,79.5572
09:28:15:00:00,41.1067,1.59697,79.3888,1.33333E-07,80.2135
09:28:15:01:00,41.1,1.57264,81.5817,0,81.5817
09:28:15:02:00,41.1,2.20598,82.5657,0,82.5657
09:28:15:03:00,41.1,1.75302,83.8697,0,83.8697
09:28:15:04:00,41.1,1.9887,84.6993,0,84.6993
09:28:15:05:00,41.0983,1.98959,85.5773,0,85.5773
09:28:15:06:00,41.0067,1.89926,85.426,0,85.426
09:28:15:07:00,41,2.19938,85.0405,0,85.0405
09:28:15:08:00,41,2.04759,84.8913,0,84.8913
09:28:15:09:00,41,1.9193,83.8763,0.0714083,84.4258
09:28:15:10:00,40.9967,2.39073,83.2362,0.0142817,83.892
09:28:15:11:00,41,2.23685,83.1063,0.656955,83.6735
09:28:15:12:00,40.925,1.75562,82.6838,0.0571267,83.2597
09:28:15:13:00,40.9,2.21622,82.1885,0,82.1885
09:28:15:14:00,40.9,2.54485,81.0603,3E-07,81.633
09:28:15:15:00,40.9,2.08566,81.4502,0,81.4502
09:28:15:16:00,40.9,1.96288,80.548,0,80.548
09:28:15:17:00,40.9,1.12168,79.6002,0.214225,79.9943
09:28:15:18:00,40.825,1.44421,78.9715,0.199943,79.4685
09:28:15:19:00,40.8,1.57576,79.1823,0.0999715,79.7872
09:28:15:20:00,40.8,1.37027,80.1808,0,80.1808
09:28:15:21:00,40.8,1.43301,80.0978,0.185661,80.926
09:28:15:22:00,40.8,1.85612,80.701,0.314196,81.5647
09:28:15:23:00,40.8,1.85577,82.2138,0,82.2138
09:28:15:24:00,40.7933,2.25757,82.6555,0,82.6555
09:28:15:25:00,40.7883,2.09567,83.37,0,83.37
09:28:15:26:00,40.7967,1.6194,83.7163,0,83.7163
09:28:15:27:00,40.705,1.83217,83.5667,0,83.5667
09:28:15:28:00,40.7,1.42899,83.435,0,83.435
09:28:15:29:00,40.7,1.51239,82.7448,0.142816,83.4152
09:28:15:30:00,40.685,1.86835,83.9605,0,83.9605
09:28:15:31:00,40.65,1.65099,84.9337,0,84.9337
09:28:15:32:00,40.6633,2.28178,85.1473,0.199943,85.9392
09:28:15:33:00,40.6017,2.1063,86.248,0.0285633,87.0045
09:28:15:34:00,40.6,1.65335,87.4027,0,87.4027
09:28:15:35:00,40.6,2.09211,87.8167,0,87.8167
09:28:15:36:00,40.565,2.06287,88.6628,0,88.6628
09:28:15:37:00,40.565,2.71332,89.491,0,89.491
09:28:15:38:00,40.5627,2.49492,90.8746,0,90.8746
09:28:15:39:00,40.5,1.74456,90.869,0.294998,91.6754
09:28:15:40:00,40.5,2.11016,91.9628,0,91.9628
09:28:15:41:00,40.5,2.02335,91.7948,0.17138,92.4655
09:28:15:42:00,40.4067,2.12236,92.3773,0.071408,93.0522
09:28:15:43:00,40.4,2.35767,93.2162,0,93.2162
09:28:15:44:00,40.4,2.26627,92.7023,0.0571263,93.4198
09:28:15:45:00,40.4,1.6314,92.4203,0,92.4203
09:28:15:46:00,40.4,1.99444,91.2954,0,91.2954
09:28:15:47:00,40.4,1.65814,90.1725,0.17138,90.7718
09:28:15:48:00,40.3131,2.19678,90.4951,0,90.4951
09:28:15:49:00,40.3,1.89403,89.0742,0.357041,89.7557
09:28:15:50:00,40.3,2.0769,89.1957,0,89.1957
09:28:15:51:00,40.3,2.31958,88.3063,0.114253,89.1277
09:28:15:52:00,40.3,2.53126,88.4365,0.199942,89.5403
09:28:15:53:00,40.3,2.76629,89.9441,0,89.9441
09:28:15:54:00,40.235,2.4984,89.072,3E-07,89.9932
09:28:15:55:00,40.2,3.46376,90.6407,0,90.6407
09:28:15:56:00,40.2,2.51224,90.5473,0.0428448,91.3625
09:28:15:57:00,40.2,3.35542,91.8597,0,91.8597
09:28:15:58:00,40.2,3.08338,91.9087,0.0714083,92.783
09:28:15:59:00,40.2,3.48006,92.3925,0.314196,93.3477
09:28:16:00:00,40.1167,2.57116,92.934,0.0999714,93.6933
09:28:16:01:00,40.1,1.9394,92.3915,0.442732,93.0697
09:28:16:02:00,40.1,2.49529,93.1785,0,93.1785
09:28:16:03:00,40.1,3.57165,93.9377,0.0428449,94.642
09:28:16:04:00,40.0117,3.42754,95.2348,0.0428449,95.9772
09:28:16:05:00,40,2.51186,96.5428,0,96.5428
09:28:16:06:00,40,3.48319,96.3737,0.314196,97.3998
09:28:16:07:00,40,3.61173,98.6235,0,98.6235
09:28:16:08:00,40,3.424,99.5028,0,99.5028
09:28:16:09:00,40,3.78725,100.03,0,100.03
09:28:16:10:00,39.9217,3.4905,100.386,0,100.386
09:28:16:11:00,39.9,2.84487,99.3107,0.0714082,100.155
09:28:16:12:00,39.9,3.60989,99.1582,0.114253,99.9978
09:28:16:13:00,39.8933,3.63449,99.5048,0.214224,100.409
09:28:16:14:00,39.8167,3.41395,100.259,0,100.259
09:28:16:15:00,39.8,3.52862,99.2602,0.0428449,100.067
09:28:16:16:00,39.7967,3.37835,99.2015,0.0285635,99.9982
09:28:16:17:00,39.8,2.77883,99.0053,0.0142817,99.7575
09:28:16:18:00,39.7433,1.84957,98.5035,0.142816,99.1857
09:28:16:19:00,39.7,2.56927,98.4852,0,98.4852
09:28:16:20:00,39.7,2.96691,97.8033,0.0571265,98.6242
09:28:16:21:00,39.7,2.42143,98.5022,0,98.5022
09:28:16:22:00,39.6267,2.68333,97.1358,0.17138,98.2048
09:28:16:23:00,39.6,2.19175,96.5612,0.228506,97.8062
09:28:16:24:00,39.6,3.2274,96.3852,0.299914,97.6183
09:28:16:25:00,39.555,2.98766,95.986,0.342759,97.0618
09:28:16:26:00,39.5,2.9276,95.5863,0.199943,96.4237
09:28:16:27:00,39.5,2.21829,94.923,0.357041,95.7433
09:28:16:28:00,39.5,2.67675,94.8342,0,94.8342
09:28:16:29:00,39.5,2.73713,94.0868,0,94.0868
09:28:16:30:00,39.4983,2.87436,92.5176,0.290474,93.299
09:28:16:31:00,39.4033,2.25448,92.4615,0,92.4615
09:28:16:32:00,39.4,1.64547,90.6958,0,90.6958
09:28:16:33:00,39.4,1.58769,89.0063,0,89.0063
09:28:16:34:00,39.3533,1.61901,87.0488,0.114253,87.7138
09:28:16:35:00,39.3267,1.63942,85.7422,0.042845,86.582
09:28:16:36:00,39.3333,1.48737,85.3958,0,85.3958
09:28:16:37:00,39.3033,1.83449,83.2415,0.114253,83.9117
09:28:16:38:00,39.3,1.43853,82.6177,0,82.6177
09:28:16:39:00,39.3,1.31384,81.112,0,81.112
09:28:16:40:00,39.3,1.47366,79.877,0,79.877
09:28:16:41:00,39.3,1.28541,77.9017,0.228506,78.5087
09:28:16:42:00,39.3,1.85241,77.2707,0,77.2707
09:28:16:43:00,39.2767,1.48945,75.4935,0.285632,76.0538
09:28:16:44:00,39.2617,1.27111,74.651,0,74.651
09:28:16:45:00,39.2717,1.88079,73.5027,0,73.5027
09:28:16:46:00,39.2033,1.75137,72.2378,0,72.2378
09:28:16:47:00,39.2,1.94348,70.8147,0,70.8147
09:28:16:48:00,39.2,1.67342,69.3168,0,69.3168
09:28:16:49:00,39.2,1.40211,67.7103,0,67.7103
09:28:16:50:00,39.2,1.61367,66.0753,0,66.0753
09:28:16:51:00,39.2,2.02099,64.5027,0,64.5027
09:28:16:52:00,39.2,1.68651,63.219,0,63.219
09:28:16:53:00,39.2,1.65818,60.7137,0.257069,61.3387
09:28:16:54:00,39.2,1.90148,58.8925,0.142817,59.4295
09:28:16:55:00,39.125,1.35406,57.202,0.556984,57.6605
09:28:16:56:00,39.1,1.4364,54.9278,0.0999711,55.4015
09:28:16:57:00,39.1,1.62662,53.5977,0,53.5977
09:28:16:58:00,39.1,2.11872,51.6697,0.185662,52.3515
09:28:16:59:00,39.1,1.62011,50.3343,0,50.3343
09:28:17:00:00,39.1,1.85258,47.9063,0,47.9063
09:28:17:01:00,39.0967,2.22801,46.2732,0,46.2732
09:28:17:02:00,39.1,1.55795,43.596,0.585547,44.2383
09:28:17:03:00,39.1,1.78086,41.2377,0.299914,41.7958
09:28:17:04:00,39.075,1.74817,39.1395,0.514139,39.7198
09:28:17:05:00,39.0833,1.29889,37.1375,0.714082,37.6675
09:28:17:06:00,39.1,1.45703,34.739,0.728364,35.1615
09:28:17:07:00,39.0167,1.20827,33.0183,0.628392,33.4613
09:28:17:08:00,39,1.5054,31.0403,0.656956,31.6118
09:28:17:09:00,39,1.53752,29.5127,0.17138,30.0498
09:28:17:10:00,39,1.56896,28.1633,0.271351,28.6478
09:28:17:11:00,39,1.21752,26.7802,0.17138,27.2945
09:28:17:12:00,39,1.89817,25.0575,0.242788,25.8878
09:28:17:13:00,38.95,1.31861,24.1128,0.457012,24.9328
09:28:17:14:00,38.9083,1.72602,23.611,0,23.611
09:28:17:15:00,38.9017,1.60936,22.4995,0,22.4995
09:28:17:16:00,38.9,1.82367,21.3075,0.285633,21.7255
09:28:17:17:00,38.9,1.9545,21.227,0,21.227
09:28:17:18:00,38.9,1.85841,20.1688,0.0285631,20.5813
09:28:17:19:00,38.895,1.41925,19.1348,0.0142816,19.4182
09:28:17:20:00,38.88,1.76885,18.3653,0,18.3653
09:28:17:21:00,38.8767,2.16772,17.8642,0.228506,18.0013
09:28:17:22:00,38.8033,1.87059,17.414,0,17.414
09:28:17:23:00,38.8,2.08071,16.5813,0.0714081,16.6502
09:28:17:24:00,38.8,1.85325,16.2233,0,16.2233
09:28:17:25:00,38.79,2.15103,15.6747,0,15.6747
09:28:17:26:00,38.7517,1.66106,14.963,0,14.963
09:28:17:27:00,38.7167,1.84185,13.7145,0,13.7145
09:28:17:28:00,38.6517,2.39881,13.4737,0,13.4737
09:28:17:29:00,38.6,2.43482,12.9692,0.228507,13.0802
09:28:17:30:00,38.6,2.61802,12.6483,0,12.6483
09:28:17:31:00,38.535,2.24043,12.3745,0,12.3745
09:28:17:32:00,38.56,2.00251,11.0697,0.0428451,11.3822
09:28:17:33:00,38.5917,2.55493,10.6163,0,10.6163
09:28:17:34:00,38.5167,2.25615,10.0113,0.17138,10.2917
09:28:17:35:00,38.5,2.39763,9.46167,0,9.46167
09:28:17:36:00,38.5,2.08618,8.73083,0.08569,8.7995
09:28:17:37:00,38.5,1.78078,7.9445,0.0428447,8.09083
09:28:17:38:00,38.5,1.87608,7.34833,0,7.34833
09:28:17:39:00,38.5,1.78348,6.68967,0,6.68967
09:28:17:40:00,38.425,1.88534,5.93133,0,5.93133
09:28:17:41:00,38.4,2.34551,5.59083,0,5.59083
09:28:17:42:00,38.4,2.19633,5.005,0,5.15717
09:28:17:43:00,38.4,2.19737,4.3015,0.142817,4.52617
09:28:17:44:00,38.4,2.19887,4.00767,0,4.2475
09:28:17:45:00,38.4,2.23113,3.31517,0,3.60067
09:28:17:46:00,38.3183,2.23777,2.51467,0,2.92667
09:28:17:47:00,38.3,2.17229,1.79517,0,2.0935
09:28:17:48:00,38.3,1.4544,0.672333,0,1.16283
09:28:17:49:00,38.2967,2.15539,0.0045,0,0.485
09:28:17:50:00,38.27,1.95432,0.251333,0,0.574167
09:28:17:51:00,38.2417,2.4926,0.274667,0,0.488167
09:28:17:52:00,38.2033,1.78082,0.0615,0,0.278333
09:28:17:53:00,38.2,1.9453,0,3.33333E-08,0
09:28:17:54:00,38.2,1.76522,0,0,0
09:28:17:55:00,38.1383,1.35877,0,0,0
09:28:17:56:00,38.1,2.07059,0,0,0
09:28:17:57:00,38.1,1.79213,0,0,0
09:28:17:58:00,38.1,1.42279,0,0,0
09:28:17:59:00,38.1,1.60478,0,0,0
09:28:18:00:00,38.1,1.75951,0,0,0
09:28:18:01:00,38.0367,1.76912,0,1.04256,0
09:28:18:02:00,38.005,1.8349,0,0.0285634,0
09:28:18:03:00,38.0033,1.98786,0,0.17138,0
09:28:18:04:00,38,2.06337,0,0.128535,0
09:28:18:05:00,38,1.60953,0,0,0
09:28:18:06:00,38,2.62241,0,0.0285631,0
09:28:18:07:00,37.9217,2.59264,0,0.0285635,0.00133333
09:28:18:08:00,37.9,1.92354,0,0.0290473,0.112542
09:28:18:09:00,37.9,2.6015,0,0,0.26
09:28:18:10:00,37.8583,2.00805,0,0,0.435667
09:28:18:11:00,37.8017,2.20763,0,0,0.248667
09:28:18:12:00,37.8,1.76242,0,0,0.0385
09:28:18:13:00,37.8,2.18644,0,0,0
09:28:18:14:00,37.8,1.86642,0,0.0999714,0
09:28:18:15:00,37.8,2.12904,0,0.485576,0
09:28:18:16:00,37.7433,2.40221,0,0,0.0278333
09:28:18:17:00,37.7,1.71279,0,0,0
09:28:18:18:00,37.7,1.48947,0,0.257069,0
09:28:18:19:00,37.7,1.5065,0,0,0
09:28:18:20:00,37.6967,1.65956,0,0,0
09:28:18:21:00,37.695,1.29635,0,0,0
09:28:18:22:00,37.615,1.87091,0,0.0714078,0
09:28:18:23:00,37.6,1.71941,0,0.042845,0
09:28:18:24:00,37.6,1.89184,0,0.185661,0
09:28:18:25:00,37.5883,1.94831,0,0,0
09:28:18:26:00,37.5617,1.85494,0,0,0
09:28:18:27:00,37.555,1.81552,0,0,0
09:28:18:28:00,37.5017,2.0957,0,0.0285629,0
09:28:18:29:00,37.5,1.94713,0,0.0999714,0
09:28:18:30:00,37.4883,1.5917,0,0.042845,0
09:28:18:31:00,37.4017,1.7283,0,0.0428452,0
09:28:18:32:00,37.4,2.15552,0,0,0
09:28:18:33:00,37.4,2.10539,0,0,0
09:28:18:34:00,37.3817,1.65797,0,0,0
09:28:18:35:00,37.395,1.59573,0,0,0
09:28:18:36:00,37.4,1.18373,0,0,0
09:28:18:37:00,37.3233,1.18869,0,0.428449,0
09:28:18:38:00,37.3033,1.12153,0,0,0
09:28:18:39:00,37.3067,1.05442,0,0,0
09:28:18:40:00,37.3,1.10566,0,0,0
09:28:18:41:00,37.3,0.721775,0,0,0
09:28:18:42:00,37.3,0.943054,0,0,0
09:28:18:43:00,37.28,1.09507,0,0,0
09:28:18:44:00,37.2,1.02134,0,0.285633,0
09:28:18:45:00,37.2,1.31926,0,0,0
09:28:18:46:00,37.2,1.25468,0,0.042845,0
09:28:18:47:00,37.2,0.954472,0,0,0
09:28:18:48:00,37.2,0.73101,0,0.328478,0
09:28:18:49:00,37.2,0.683604,0,0,0
09:28:18:50:00,37.2,0.410399,0,0.142816,0
09:28:18:51:00,37.2,0.501408,0,0.242788,0
09:28:18:52:00,37.2,0.660101,0,0,0
09:28:18:53:00,37.15,0.637157,0,1.33333E-07,0
09:28:18:54:00,37.16,0.456992,0,0.0142817,0
09:28:18:55:00,37.1033,0.571597,0,0,0
09:28:18:56:00,37.1,0.77112,0,0.17138,0
09:28:18:57:00,37.12,1.00477,0,0.0571266,0
09:28:18:58:00,37.1067,1.16626,0,0.228507,0
09:28:18:59:00,37.1,1.08205,0,0.142816,0
09:28:19:00:00,37.1,1.0252,0,0,0
09:28:19:01:00,37.1,1.14674,0,0,0
09:28:19:02:00,37.1017,1.26549,0,0.714082,0
09:28:19:03:00,37.135,1.23031,0,0.157098,0
09:28:19:04:00,37.1083,1.43559,0,0.242787,0
09:28:19:05:00,37.1,1.27251,0,0,0
09:28:19:06:00,37.1,1.32057,0,0.0285634,0
09:28:19:07:00,37.1,1.35166,0,0.242788,0
09:28:19:08:00,37.0917,1.39133,0,0,0
09:28:19:09:00,37.1,1.30952,0,0.130713,0
09:28:19:10:00,37.0295,1.38292,0,0.491663,0
09:28:19:11:00,37.0617,1.15958,0,0,0
09:28:19:12:00,37.0983,0.850971,0,0.285633,0
09:28:19:13:00,37.045,1.12818,0,0,0
09:28:19:14:00,37.065,0.641854,0,0,0
09:28:19:15:00,37.0167,0.910508,0,0,0
09:28:19:16:00,37,1.21918,0,0.228506,0
09:28:19:17:00,36.965,1.56395,0,0,0
09:28:19:18:00,36.9983,1.51433,0,0.17138,0
09:28:19:19:00,36.94,1.15401,0,0.228506,0
09:28:19:20:00,36.9717,0.99354,0,0,0
09:28:19:21:00,37,1.11727,0,0,0
09:28:19:22:00,36.9754,1.29274,0,0,0
09:28:19:23:00,37,1.23264,0,0.08569,0
09:28:19:24:00,37,1.24441,0,0.0856898,0
09:28:19:25:00,36.925,1.02434,0,0.0142817,0
09:28:19:26:00,36.93,1.12687,0,0.399886,0
09:28:19:27:00,36.9917,1.16434,0,0.242787,0
09:28:19:28:00,36.9233,1.55355,0,0,0
09:28:19:29:00,36.9,1.42995,0,0,0
09:28:19:30:00,36.9,1.1125,0,0,0
09:28:19:31:00,36.9,1.3529,0,0.228506,0
09:28:19:32:00,36.9,1.28532,0,0.0571265,0
09:28:19:33:00,36.9,1.22439,0,0,0
09:28:19:34:00,36.9,1.64867,0,0.185661,0
09:28:19:35:00,36.9,1.37913,0,0,0
09:28:19:36:00,36.9,1.22935,0,0,0
09:28:19:37:00,36.9,0.855868,0,0.0285632,0
09:28:19:38:00,36.9,0.749509,0,0,0
09:28:19:39:00,36.9,0.645425,0,0.285633,0
09:28:19:40:00,36.9,0.646514,0,0.25707,0
09:28:19:41:00,36.9,0.476809,0,0,0
09:28:19:42:00,36.9,0.783388,0,0,0
09:28:19:43:00,36.8983,0.824771,0,0.0285633,0
09:28:19:44:00,36.9,0.874176,0,0,0
09:28:19:45:00,36.9,0.911971,0,0,0
09:28:19:46:00,36.835,0.648483,0,0.457012,0
09:28:19:47:00,36.8,0.520919,0,0.0142819,0
09:28:19:48:00,36.82,0.687083,0,0.0142818,0
09:28:19:49:00,36.8033,0.551465,0,0.0142814,0
09:28:19:50:00,36.8,0.95094,0,0.414168,0
09:28:19:51:00,36.85,1.04508,0,0.185661,0
09:28:19:52:00,36.83,0.950817,0,0.114253,0
09:28:19:53:00,36.8267,1.06727,0,0.0285633,0
09:28:19:54:00,36.8917,0.883855,0,0.157098,0
09:28:19:55:00,36.82,0.699713,0,0,0
09:28:19:56:00,36.815,0.855194,0,0,0
09:28:19:57:00,36.8817,0.873433,0,0,0
09:28:19:58:00,36.8217,0.935506,0,0.0142815,0
09:28:19:59:00,36.8033,1.07038,0,0.385604,0
09:28:20:00:00,36.8867,1.18574,0,0,0
09:28:20:01:00,36.8533,1.1429,0,0,0
09:28:20:02:00,36.8933,0.905205,0,0.185661,0
09:28:20:03:00,36.9,0.880912,0,0.0285636,0
09:28:20:04:00,36.89,1.0029,0,0,0
09:28:20:05:00,36.8717,0.651633,0,0.185661,0
09:28:20:06:00,36.8967,0.726825,0,0.157098,0
09:28:20:07:00,36.825,0.846703,0,0.228507,0
09:28:20:08:00,36.8233,0.752352,0,0.0856897,0
09:28:20:09:00,36.8583,0.745876,0,0,0
09:28:20:10:00,36.8017,1.01586,0,0.0999715,0
09:28:20:11:00,36.8,1.31686,0,0,0
09:28:20:12:00,36.8,1.20223,0,0.0856897,0
09:28:20:13:00,36.8067,1.04794,0,0,0
09:28:20:14:00,36.8,1.19313,0,0.142817,0
09:28:20:15:00,36.8,1.15171,0,0,0
09:28:20:16:00,36.73,1.08805,0,0.299915,0
09:28:20:17:00,36.775,1.18674,0,0,0
09:28:20:18:00,36.7783,0.920593,0,0,0
09:28:20:19:00,36.7317,0.964764,0,0.0999715,0
09:28:20:20:00,36.7767,0.802256,0,0.242788,0
09:28:20:21:00,36.8,0.673144,0,0,0
09:28:20:22:00,36.8,0.785473,0,0.0142817,0
09:28:20:23:00,36.7967,0.917045,0,0.271351,0
09:28:20:24:00,36.8,1.03166,0,0.371323,0
09:28:20:25:00,36.7967,0.990651,0,0.228506,0
09:28:20:26:00,36.7967,1.01579,0,0.157098,0
09:28:20:27:00,36.8,0.98072,0,0.17138,0
09:28:20:28:00,36.7567,0.976167,0,0,0
09:28:20:29:00,36.785,1.29992,0,0,0
09:28:20:30:00,36.8,1.40207,0,0,0
09:28:20:31:00,36.7869,1.09771,0,0.196665,0
09:28:20:32:00,36.79,1.17184,0,0,0
09:28:20:33:00,36.8,0.801704,0,0,0
09:28:20:34:00,36.735,0.863907,0,0,0
09:28:20:35:00,36.72,0.798646,0,0.0142817,0
09:28:20:36:00,36.75,0.593989,0,6.66667E-08,0
09:28:20:37:00,36.7117,0.848205,0,0.185661,0
09:28:20:38:00,36.7,1.0853,0,0,0
09:28:20:39:00,36.7,1.07776,0,0,0
09:28:20:40:00,36.7,1.05829,0,0,0
09:28:20:41:00,36.7,1.2185,0,0.042845,0
09:28:20:42:00,36.7,0.886483,0,0,0
09:28:20:43:00,36.7,0.667979,0,0,0
09:28:20:44:00,36.7,0.77407,0,0,0
09:28:20:45:00,36.7,0.44701,0,0,0
09:28:20:46:00,36.7,0.123019,0,0.0999716,0
09:28:20:47:00,36.7,0,0,0,0
09:28:20:48:00,36.7,0.418625,0,0,0
